key_resp.keys,key_resp.rt,key_resp.duration,instruct_loop.thisRepN,instruct_loop.thisTrialN,instruct_loop.thisN,instruct_loop.thisIndex,instruct_loop.ran,participant*,session,date,expName,psychopyVersion,OS,frameRate,positions,trial_type,corsi_mouse.x,corsi_mouse.y,corsi_mouse.leftButton,corsi_mouse.midButton,corsi_mouse.rightButton,corsi_mouse.time,corsi_mouse.clicked_name,correct_list,corsi_correct,repeat_loop.thisRepN,repeat_loop.thisTrialN,repeat_loop.thisN,repeat_loop.thisIndex,repeat_loop.ran,corsi_trials.thisRepN,corsi_trials.thisTrialN,corsi_trials.thisN,corsi_trials.thisIndex,corsi_trials.ran,final_corsi_span
,,,,,,,,L2SPAN_2023_70,1,2023-09-11_23h17.02.288,reverse_corsi_task,2023.1.3,MacIntel,60.0024001,"[[0.22,0.2425],[0.45375,0.175],[0.1925,-0.295],[-0.24625,0.04375],[0.30125,-0.0175],[-0.16125,-0.28],[0.03125,-0.41],[0.4625,0.35875],[-0.01875,0.235]]",main,"[-0.24825067934782608,0.16983695652173914,0.46421535326086955,0.25098080842391307,0.4072180706521739]","[0.017743716032608697,-0.3115786345108696,0.18101647418478262,0.24144446331521738,-0.44697265625]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[0.7828999999910593,1.7130999999940286,2.582499999999982,3.232099999994034,4.214899999991047]","[""blk4"",""blk3"",""blk2"",""blk1""]","[1,1,1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,L2SPAN_2023_71,1,2023-09-11_23h17.02.288,reverse_corsi_task,2023.1.3,MacIntel,60.0024001,"[[0.1925,-0.295],[0.25625,0.0975],[0.05875,-0.0575],[0.6375,0.27375],[-0.18625,0.41125],[-0.675,0.29875],[-0.68625,-0.225],[-0.16125,-0.28],[0.54,0.03625]]",main,"[-0.21634256114130435,0.5832201086956522,0.6108228600543478,0.05662788722826087,0.24161854619565218,0.16712381114130434,0.38386973505434785]","[0.3936311141304348,0.2777810801630435,0.27633746603260867,-0.05063264266304348,0.07019786005434783,-0.3123896059782609,-0.45996518342391307]","[1,1,1,1,1,1,1]","[0,0,0,0,0,0,0]","[0,0,0,0,0,0,0]","[1.1157000000029882,2.063200000002979,2.6152999999970348,5.828599999994054,6.499099999994058,7.348200000002976,8.648400000005978]","[""blk5"",""blk4"",""blk3"",""blk2"",""blk1""]","[1,1,1,1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,L2SPAN_2023_72,1,2023-09-11_23h17.02.288,reverse_corsi_task,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,0,0,0,0,1,
,,,,,,,,L2SPAN_2023_73,1,2023-09-11_23h17.02.288,reverse_corsi_task,2023.1.3,MacIntel,60.0024001,"[[-0.12125,-0.12625],[-0.55125,-0.13375],[-0.3575,-0.05625],[-0.09875,0.065],[0.03125,-0.41],[-0.6025,0.0725],[0.57875,-0.31375],[0.19375,-0.17125],[0.54,0.03625]]",main,"[0.0024159307065217393,-0.11332795516304348,-0.5357549252717392,-0.36204568614130433,-0.14659901494565217,0.48527938179347824]","[-0.4419539741847826,0.03130519701086956,-0.1437415081521739,-0.06417289402173913,-0.1383322010869565,-0.4541525135869565]","[1,1,1,1,1,1]","[0,0,0,0,0,0]","[0,0,0,0,0,0]","[2.1144000000059577,4.064900000005963,5.23090000000596,5.815700000002977,6.415599999994043,7.395799999997024]","[""blk5"",""blk4"",""blk2"",""blk3"",""blk1""]","[1,0,0,1,1]",0,0,0,0,0,1,,,,,,
,,,,,,,,L2SPAN_2023_74,1,2023-09-11_23h17.02.288,reverse_corsi_task,2023.1.3,MacIntel,60.0024001,,,"[0.004194972826086957,-0.1110648777173913,-0.5763162364130435,-0.40620754076086957,-0.1342391304347826,0.48000169836956524]","[-0.3913977581521739,0.05397843070652174,-0.12255859375,-0.08663807744565218,-0.12761973505434782,-0.4267493206521739]","[1,1,1,1,1,1]","[0,0,0,0,0,0]","[0,0,0,0,0,0]","[2.49760000000893,3.164999999999992,4.531300000011925,5.21690000000595,5.89730000001191,7.333300000011917]","[""blk5"",""blk4"",""blk2"",""blk3"",""blk1""]","[1,0,0,1,1]",0,1,0,1,0,1,,,,,,
,,,,,,,,L2SPAN_2023_75,1,2023-09-11_23h17.02.288,reverse_corsi_task,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,1,0,1,0,1,
,,,,,,,,L2SPAN_2023_76,1,2023-09-11_23h17.02.288,reverse_corsi_task,2023.1.3,MacIntel,60.0024001,"[[0.62875,-0.1825],[0.6375,0.27375],[0.05875,-0.0575],[0.19375,-0.17125],[-0.3575,-0.05625],[0.03125,-0.41],[-0.09875,0.065],[-0.01875,0.235],[0.22,0.2425]]",main,"[-0.33981827445652174,0.17236328125,0.043274456521739134,0.5861965013586956,0.6090395720108696,0.5937839673913043,0.40231827445652174]","[-0.06908118206521739,-0.14035750679347825,-0.09542713994565218,0.2560971467391304,0.2438179347826087,-0.18028617527173912,-0.45724354619565216]","[1,1,1,1,1,1,1]","[0,0,0,0,0,0,0]","[0,0,0,0,0,0,0]","[1.2823999999910711,2.231899999991043,2.8130000000000166,3.533399999991076,4.099299999997044,4.882599999994028,5.650299999997031]","[""blk5"",""blk4"",""blk3"",""blk2"",""blk1""]","[1,1,1,1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,L2SPAN_2023_77,1,2023-09-11_23h17.02.288,reverse_corsi_task,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,2,0,2,0,1,
,,,,,,,,L2SPAN_2023_78,1,2023-09-11_23h17.02.288,reverse_corsi_task,2023.1.3,MacIntel,60.0024001,"[[-0.26625,0.235],[0.4625,0.35875],[0.03125,-0.41],[-0.18625,0.41125],[-0.68625,-0.225],[0.16625,0.3825],[0.57875,-0.31375],[0.365,-0.27625],[0.0675,0.07375]]",main,"[0.18785241168478262,-0.6341881793478261,-0.6720405910326087,-0.20102751358695653,0.02658372961956522,-0.30189792798913045,0.4041610054347826,0.4523947010869565,0.29923148777173914,0.3413637907608696]","[0.34336362092391304,-0.2133491847826087,-0.21954823369565218,0.3873131793478261,-0.3707116168478261,0.23221382472826088,0.34268427309782606,0.33732167119565215,-0.47677055027173915,-0.4693147078804348]","[1,1,1,1,1,1,1,1,1,1]","[0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0]","[2.0482999999970275,3.1491999999880704,4.598000000000013,9.698500000000024,10.815099999994061,14.015599999994038,14.699000000000012,15.231399999991083,16.165899999991098,17.148399999991057]","[""blk6"",""blk5"",""blk4"",""blk3"",""blk1"",""blk2""]","[0,0,1,1,1,1]",0,0,0,0,0,1,,,,,,
,,,,,,,,L2SPAN_2023_79,1,2023-09-11_23h17.02.288,reverse_corsi_task,2023.1.3,MacIntel,60.0024001,,,"[0.15306980298913042,-0.7025178328804348,-0.18296110733695653,0.45504840353260867,-0.2835725203804348,0.06897078804347827,0.39470108695652173]","[0.41005434782608696,-0.21084408967391305,0.42086871603260867,0.3472443953804348,0.1931725543478261,-0.42662618885869563,-0.44626358695652174]","[1,1,1,1,1,1,1]","[0,0,0,0,0,0,0]","[0,0,0,0,0,0,0]","[6.065599999994049,7.565599999994049,17.214099999994005,18.049499999999966,19.182500000000005,20.562900000005925,21.266099999994026]","[""blk6"",""blk5"",""blk4"",""blk2"",""blk1"",""blk3""]","[0,0,0,1,1,1]",0,1,0,1,0,1,,,,,,
,,,,,,,,L2SPAN_2023_80,1,2023-09-11_23h17.02.288,reverse_corsi_task,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,0,0,0,0,1,
,,,,,,,,L2SPAN_2023_81,1,2023-09-11_23h17.02.288,reverse_corsi_task,2023.1.3,MacIntel,60.0024001,"[[-0.68625,-0.225],[0.54,0.03625],[0.4125,-0.1325],[0.25625,0.0975],[0.57875,-0.31375],[0.1925,-0.295],[-0.55125,-0.13375],[-0.0225,0.395],[0.6375,0.27375]]",main,"[0.1844132133152174,0.5640964673913044,0.2693486752717391,0.4050866168478261,0.5297299592391305,-0.6740191915760869,0.36283542798913043]","[-0.2872155230978261,-0.33524966032608694,0.058058763586956524,-0.16290760869565218,0.016266134510869567,-0.22638417119565218,-0.44296450407608695]","[1,1,1,1,1,1,1]","[0,0,0,0,0,0,0]","[0,0,0,0,0,0,0]","[2.6317000000029793,4.100200000002985,4.850299999997048,6.448400000005961,7.833500000000015,9.617000000000019,10.767499999999984]","[""blk6"",""blk5"",""blk4"",""blk3"",""blk2"",""blk1""]","[1,1,1,1,1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,L2SPAN_2023_82,1,2023-09-11_23h17.02.288,reverse_corsi_task,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,1,0,1,0,1,
,,,,,,,,L2SPAN_2023_83,1,2023-09-11_23h17.02.288,reverse_corsi_task,2023.1.3,MacIntel,60.0024001,"[[0.62875,-0.1825],[0.22,0.2425],[0.365,-0.27625],[-0.55125,-0.13375],[0.4625,0.35875],[-0.285,-0.27125],[0.54,0.03625],[0.16625,0.3825],[0.03125,-0.41]]",main,"[-0.2642068614130435,0.46220703125,0.21911514945652175,-0.5757387907608695,0.6090692934782609,0.3524923573369565,0.3898862092391304]","[-0.30526069972826086,0.388671875,0.21858865489130436,-0.1567085597826087,-0.22705502717391304,-0.29737601902173916,-0.43868461277173915]","[1,1,1,1,1,1,1]","[0,0,0,0,0,0,0]","[0,0,0,0,0,0,0]","[2.18090000000592,4.297100000008925,5.66330000001193,7.11460000000892,8.130900000005965,9.030400000005955,9.781300000011925]","[""blk6"",""blk5"",""blk2"",""blk4"",""blk1"",""blk3""]","[0,0,0,0,1,1]",0,0,0,0,0,1,,,,,,5
,,,,,,,,L2SPAN_2023_84,1,2023-09-11_23h17.02.288,reverse_corsi_task,2023.1.3,MacIntel,60.0024001,,,"[-0.3130434782608696,0.4458092730978261,-0.5200874660326087,0.32649031929347827,0.333203125,0.3566278872282609,0.6329865828804347,0.17762398097826088,0.3479067595108696]","[-0.2692934782608696,0.3602921195652174,-0.10383406929347826,-0.36166355298913044,-0.3328719429347826,-0.2595278532608696,-0.14937160326086957,0.24524881114130434,-0.4520380434782609]","[1,1,1,1,1,1,1,1,1]","[0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0]","[0.9341000000089252,2.2679999999999723,3.2502000000029625,15.401700000002961,15.666100000008953,16.250999999999976,16.88390000000595,17.616400000005967,18.499700000002974]","[""blk6"",""blk5"",""blk4"",""blk3"",""blk1"",""blk2""]","[0,0,1,1,1,1]",0,1,0,1,0,1,,,,,,5
,,,,,,,,L2SPAN_2023_85,1,2023-09-11_23h17.02.288,reverse_corsi_task,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,2,0,2,0,1,
,,,,,,,,L2SPAN_2023_86,1,2023-09-11_23h17.02.288,reverse_corsi_task,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,
