key_resp.keys,key_resp.rt,key_resp.duration,instruct_loop.thisRepN,instruct_loop.thisTrialN,instruct_loop.thisN,instruct_loop.thisIndex,instruct_loop.ran,participant*,session,date,expName,psychopyVersion,OS,frameRate,positions,trial_type,corsi_mouse.x,corsi_mouse.y,corsi_mouse.leftButton,corsi_mouse.midButton,corsi_mouse.rightButton,corsi_mouse.time,corsi_mouse.clicked_name,correct_list,corsi_correct,repeat_loop.thisRepN,repeat_loop.thisTrialN,repeat_loop.thisN,repeat_loop.thisIndex,repeat_loop.ran,corsi_trials.thisRepN,corsi_trials.thisTrialN,corsi_trials.thisN,corsi_trials.thisIndex,corsi_trials.ran,final_corsi_span
space,11.7712,,0,0,0,0,1,L2SPAN_2023_46,001,2023-09-10_19h53.59.460,reverse_corsi_task,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,L2SPAN_2023_46,001,2023-09-10_19h53.59.460,reverse_corsi_task,2023.1.3,MacIntel,60.0024001,"[[-0.12125,-0.12625],[-0.4075,0.11875],[0.1925,-0.295],[0.19375,-0.17125],[0.28875,0.39875],[-0.285,-0.27125],[-0.0225,0.395],[-0.6025,0.0725],[0.4125,-0.1325]]",practice,"[-0.3984375,-0.12091117527173913,0.32436735733695654]","[0.09672214673913043,-0.1124702785326087,-0.43355978260869565]","[1,1,1]","[0,0,0]","[0,0,0]","[0.8781000000238421,1.5467000000476858,2.5943999999761544]","[""blk2"",""blk1""]","[1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,L2SPAN_2023_46,001,2023-09-10_19h53.59.460,reverse_corsi_task,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,0,0,0,0,1,
,,,,,,,,L2SPAN_2023_46,001,2023-09-10_19h53.59.460,reverse_corsi_task,2023.1.3,MacIntel,60.0024001,"[[-0.01875,0.235],[0.4625,0.35875],[-0.24625,0.04375],[0.1925,-0.295],[-0.01125,-0.295],[0.62875,-0.1825],[-0.285,-0.27125],[-0.4075,0.11875],[-0.3575,-0.05625]]",practice,"[0.4211829144021739,0.005727751358695652,0.41036430027173915,0.3629585597826087]","[0.35413552989130437,0.24783457880434784,-0.4774031929347826,-0.4537703804347826]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[1.5324999999999989,2.1951000000238423,3.3137000000476746,5.394999999999996]","[""blk2"",""blk1""]","[1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,L2SPAN_2023_46,001,2023-09-10_19h53.59.460,reverse_corsi_task,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,1,0,1,0,1,
,,,,,,,,L2SPAN_2023_46,001,2023-09-10_19h53.59.460,reverse_corsi_task,2023.1.3,MacIntel,60.0024001,"[[0.30125,-0.0175],[0.25625,0.0975],[0.22,0.2425],[-0.24625,0.04375],[0.54,0.03625],[0.365,-0.27625],[-0.3575,-0.05625],[0.05875,-0.0575],[0.03125,-0.41]]",practice,"[0.22540336277173914,0.23941066576086956,0.28743631114130436,0.3272758152173913]","[0.22499150815217392,0.10014011548913043,-0.017433763586956523,-0.43227751358695654]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[0.6002999999523269,1.032099999904645,1.4511999999284768,3.0145999999046325]","[""blk3"",""blk2"",""blk1""]","[1,1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,L2SPAN_2023_46,001,2023-09-10_19h53.59.460,reverse_corsi_task,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,0,0,0,0,1,
,,,,,,,,L2SPAN_2023_46,001,2023-09-10_19h53.59.460,reverse_corsi_task,2023.1.3,MacIntel,60.0024001,"[[-0.4075,0.11875],[0.45375,0.175],[0.25625,0.0975],[-0.18625,0.41125],[-0.45875,-0.3],[-0.35125,0.36625],[-0.09875,0.065],[-0.3575,-0.05625],[-0.6025,0.0725]]",practice,"[0.24452275815217392,0.4073327105978261,-0.4106827445652174,0.36476732336956524,0.4144403872282609]","[0.10772333559782608,0.16882218070652175,0.12291949728260869,-0.48117357336956523,-0.4398182744565217]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[0.3476000000238457,0.8499000000953743,1.7335000000000065,2.966100000023843,4.598400000095367]","[""blk3"",""blk2"",""blk1""]","[1,1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,L2SPAN_2023_46,001,2023-09-10_19h53.59.460,reverse_corsi_task,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,1,0,1,0,1,
space,3.8346,,0,0,0,0,1,L2SPAN_2023_46,001,2023-09-10_19h53.59.460,reverse_corsi_task,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,L2SPAN_2023_46,001,2023-09-10_19h53.59.460,reverse_corsi_task,2023.1.3,MacIntel,60.0024001,"[[0.05875,-0.0575],[-0.12125,-0.12625],[0.54,0.03625],[-0.55125,-0.13375],[-0.6025,0.0725],[0.03125,-0.41],[-0.485,0.34625],[-0.16125,-0.28],[0.4625,0.35875]]",main,"[0.5247325067934783,-0.11977751358695653,0.02274116847826087,0.3977666440217391]","[0.018172554347826088,-0.1495414402173913,-0.09235309103260869,-0.46058084239130437]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[0.6161999999284831,1.4327999999523229,1.8830999999046298,2.7167999999523147]","[""blk3"",""blk2"",""blk1""]","[1,1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,L2SPAN_2023_46,001,2023-09-10_19h53.59.460,reverse_corsi_task,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,0,0,0,0,1,
,,,,,,,,L2SPAN_2023_46,001,2023-09-10_19h53.59.460,reverse_corsi_task,2023.1.3,MacIntel,60.0024001,"[[0.30125,-0.0175],[0.4125,-0.1325],[-0.01125,-0.295],[-0.24625,0.04375],[-0.01875,0.235],[0.1925,-0.295],[-0.675,0.29875],[0.57875,-0.31375],[-0.12125,-0.12625]]",main,"[0.005439028532608695,0.4330587635869565,0.2692000679347826,0.35304857336956524,0.4078252377717391,0.41259341032608693]","[-0.27731402853260867,-0.1425866168478261,-0.019208559782608697,-0.4217476222826087,-0.47970872961956523,-0.4494013247282609]","[1,1,1,1,1,1]","[0,0,0,0,0,0]","[0,0,0,0,0,0]","[0.3833999999761488,1.1671000000238365,1.5986000000238363,2.665100000023841,3.8336000000238357,4.850999999999999]","[""blk3"",""blk2"",""blk1""]","[1,1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,L2SPAN_2023_46,001,2023-09-10_19h53.59.460,reverse_corsi_task,2023.1.3,MacIntel,60.0024001,"[[-0.485,0.34625],[-0.01875,0.235],[0.62875,-0.1825],[-0.18625,0.41125],[0.54,0.03625],[-0.26625,0.235],[0.45375,0.175],[0.03125,-0.41],[-0.4075,0.11875]]",main,"[-0.1621178668478261,0.6199898097826086,-0.01495414402173913,-0.4700789741847826,0.4134595788043478]","[0.41444887907608696,-0.1420219089673913,0.24483271059782608,0.3369225543478261,-0.44362686820652175]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[0.6983999999761465,1.6169999999999902,2.3658999999761505,3.2664999999999935,4.400999999999996]","[""blk4"",""blk3"",""blk2"",""blk1""]","[1,1,1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,L2SPAN_2023_46,001,2023-09-10_19h53.59.460,reverse_corsi_task,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,0,0,0,0,1,
