key_resp.keys,key_resp.rt,key_resp.duration,instruct_loop.thisRepN,instruct_loop.thisTrialN,instruct_loop.thisN,instruct_loop.thisIndex,instruct_loop.ran,participant*,session,date,expName,psychopyVersion,OS,frameRate,positions,trial_type,corsi_mouse.x,corsi_mouse.y,corsi_mouse.leftButton,corsi_mouse.midButton,corsi_mouse.rightButton,corsi_mouse.time,corsi_mouse.clicked_name,correct_list,corsi_correct,repeat_loop.thisRepN,repeat_loop.thisTrialN,repeat_loop.thisN,repeat_loop.thisIndex,repeat_loop.ran,corsi_trials.thisRepN,corsi_trials.thisTrialN,corsi_trials.thisN,corsi_trials.thisIndex,corsi_trials.ran,final_corsi_span
space,14.7388,,0,0,0,0,1, L2SPAN_2023_42,001,2023-09-13_17h50.15.190,reverse_corsi_task,2023.1.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,, L2SPAN_2023_42,001,2023-09-13_17h50.15.190,reverse_corsi_task,2023.1.3,MacIntel,59.99880002,"[[0.57875,-0.31375],[0.365,-0.27625],[-0.4075,0.11875],[0.16625,0.3825],[0.28875,0.39875],[-0.18625,0.41125],[-0.24625,0.04375],[-0.09875,0.065],[0.03125,-0.41]]",practice,"[0.37442708333333335,0.5733159722222222,0.420703125]","[-0.26329861111111114,-0.30994357638888886,-0.4512803819444444]","[1,1,1]","[0,0,0]","[0,0,0]","[5.815200000047682,6.5319999999999965,7.66540000009536]","[""blk2"",""blk1""]","[1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,, L2SPAN_2023_42,001,2023-09-13_17h50.15.190,reverse_corsi_task,2023.1.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,0,0,0,0,1,
,,,,,,,, L2SPAN_2023_42,001,2023-09-13_17h50.15.190,reverse_corsi_task,2023.1.3,MacIntel,59.99880002,"[[0.57875,-0.31375],[-0.285,-0.27125],[-0.18625,0.41125],[0.28875,0.39875],[0.6375,0.27375],[-0.24625,0.04375],[0.4125,-0.1325],[-0.16125,-0.28],[-0.26625,0.235]]",practice,"[-0.3202083333333333,0.5854644097222222,0.39807291666666667]","[-0.260234375,-0.2893880208333333,-0.46196614583333334]","[1,1,1]","[0,0,0]","[0,0,0]","[3.051200000047686,3.7992000000476907,4.70150000000001]","[""blk2"",""blk1""]","[1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,, L2SPAN_2023_42,001,2023-09-13_17h50.15.190,reverse_corsi_task,2023.1.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,1,0,1,0,1,
,,,,,,,, L2SPAN_2023_42,001,2023-09-13_17h50.15.190,reverse_corsi_task,2023.1.3,MacIntel,59.99880002,"[[0.4625,0.35875],[0.30125,-0.0175],[-0.09875,0.065],[-0.3575,-0.05625],[0.16625,0.3825],[0.22,0.2425],[-0.01125,-0.295],[0.03125,-0.41],[0.1925,-0.295]]",practice,"[-0.10116319444444444,0.29302517361111113,0.4508376736111111,0.3874913194444444]","[0.07625868055555556,-0.02161892361111111,0.3310416666666667,-0.45440538194444446]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[1.2312000000476644,2.0834000000953665,2.8844000000953542,3.8339000000953547]","[""blk3"",""blk2"",""blk1""]","[1,1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,, L2SPAN_2023_42,001,2023-09-13_17h50.15.190,reverse_corsi_task,2023.1.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,0,0,0,0,1,
,,,,,,,, L2SPAN_2023_42,001,2023-09-13_17h50.15.190,reverse_corsi_task,2023.1.3,MacIntel,59.99880002,"[[0.1925,-0.295],[-0.24625,0.04375],[0.4625,0.35875],[0.16625,0.3825],[-0.01125,-0.295],[-0.0225,0.395],[-0.285,-0.27125],[0.57875,-0.31375],[0.365,-0.27625]]",practice,"[0.43656684027777776,-0.2058940972222222,0.20395833333333332,0.3426605902777778]","[0.3335416666666667,0.05952690972222222,-0.2695703125,-0.4272916666666667]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[1.8987000000476826,2.782900000095367,3.582200000047692,4.413499999999999]","[""blk3"",""blk2"",""blk1""]","[1,1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,, L2SPAN_2023_42,001,2023-09-13_17h50.15.190,reverse_corsi_task,2023.1.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,1,0,1,0,1,
space,5.8333,,0,0,0,0,1, L2SPAN_2023_42,001,2023-09-13_17h50.15.190,reverse_corsi_task,2023.1.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,
