key_resp.keys,key_resp.rt,key_resp.duration,instruct_loop.thisRepN,instruct_loop.thisTrialN,instruct_loop.thisN,instruct_loop.thisIndex,instruct_loop.ran,participant*,session,date,expName,psychopyVersion,OS,frameRate,positions,trial_type,corsi_mouse.x,corsi_mouse.y,corsi_mouse.leftButton,corsi_mouse.midButton,corsi_mouse.rightButton,corsi_mouse.time,corsi_mouse.clicked_name,correct_list,corsi_correct,repeat_loop.thisRepN,repeat_loop.thisTrialN,repeat_loop.thisN,repeat_loop.thisIndex,repeat_loop.ran,corsi_trials.thisRepN,corsi_trials.thisTrialN,corsi_trials.thisN,corsi_trials.thisIndex,corsi_trials.ran,final_corsi_span
space,16.4904,,0,0,0,0,1,L2SPAN_2023_02,001,2023-09-04_17h45.22.229,reverse_corsi_task,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,L2SPAN_2023_02,001,2023-09-04_17h45.22.229,reverse_corsi_task,2023.1.3,MacIntel,60.0024001,"[[0.1925,-0.295],[0.45375,0.175],[-0.12125,-0.12625],[0.05875,-0.0575],[-0.68625,-0.225],[0.62875,-0.1825],[0.30125,-0.0175],[-0.55125,-0.13375],[-0.45875,-0.3]]",practice,"[0.4325461154513889,0.20143649631076388,0.33556287977430554]","[0.16408677842881944,-0.24874565972222223,-0.426119384765625]","[1,1,1]","[0,0,0]","[0,0,0]","[0.8678999999761601,1.7145999999642356,2.531500000000001]","[""blk2"",""blk1""]","[1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,L2SPAN_2023_02,001,2023-09-04_17h45.22.229,reverse_corsi_task,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,0,0,0,0,1,
,,,,,,,,L2SPAN_2023_02,001,2023-09-04_17h45.22.229,reverse_corsi_task,2023.1.3,MacIntel,60.0024001,"[[0.365,-0.27625],[-0.3575,-0.05625],[-0.0225,0.395],[0.22,0.2425],[-0.285,-0.27125],[-0.6025,0.0725],[0.28875,0.39875],[0.16625,0.3825],[-0.45875,-0.3]]",practice,"[-0.33256161159939235,0.330986328125,0.41345933702256943]","[-0.07308268229166667,-0.2628192138671875,-0.43552205403645833]","[1,1,1]","[0,0,0]","[0,0,0]","[1.263400000035766,2.0798000000119217,3.096499999999999]","[""blk2"",""blk1""]","[1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,L2SPAN_2023_02,001,2023-09-04_17h45.22.229,reverse_corsi_task,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,1,0,1,0,1,
,,,,,,,,L2SPAN_2023_02,001,2023-09-04_17h45.22.229,reverse_corsi_task,2023.1.3,MacIntel,60.0024001,"[[-0.16125,-0.28],[-0.24625,0.04375],[-0.68625,-0.225],[0.22,0.2425],[0.4125,-0.1325],[0.54,0.03625],[-0.01875,0.235],[-0.09875,0.065],[-0.4075,0.11875]]",practice,"[-0.6714344957139757,-0.21679741753472223,-0.16551920572916667,0.34827392578125]","[-0.24030666775173612,0.05261786566840278,-0.2637455240885417,-0.45456414116753474]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[1.882900000035768,2.6678000000119297,3.3326000000238523,4.518100000023843]","[""blk3"",""blk2"",""blk1""]","[1,1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,L2SPAN_2023_02,001,2023-09-04_17h45.22.229,reverse_corsi_task,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,0,0,0,0,1,
,,,,,,,,L2SPAN_2023_02,001,2023-09-04_17h45.22.229,reverse_corsi_task,2023.1.3,MacIntel,60.0024001,"[[-0.01125,-0.295],[0.05875,-0.0575],[0.25625,0.0975],[-0.16125,-0.28],[-0.0225,0.395],[0.16625,0.3825],[-0.26625,0.235],[-0.68625,-0.225],[0.45375,0.175]]",practice,"[0.24389533148871528,0.08405137803819444,0.024935980902777776,0.35142035590277776]","[0.08284244113498264,-0.04371595594618056,-0.2930676947699653,-0.43533921983506946]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[1.65119999998808,2.081000000000003,2.567300000011926,4.016900000035761]","[""blk3"",""blk2"",""blk1""]","[1,1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,L2SPAN_2023_02,001,2023-09-04_17h45.22.229,reverse_corsi_task,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,1,0,1,0,1,
space,243.9256,,0,0,0,0,1,L2SPAN_2023_02,001,2023-09-04_17h45.22.229,reverse_corsi_task,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,
