key_resp.keys,key_resp.rt,key_resp.duration,instruct_loop.thisRepN,instruct_loop.thisTrialN,instruct_loop.thisN,instruct_loop.thisIndex,instruct_loop.ran,participant*,session,date,expName,psychopyVersion,OS,frameRate,positions,trial_type,corsi_mouse.x,corsi_mouse.y,corsi_mouse.leftButton,corsi_mouse.midButton,corsi_mouse.rightButton,corsi_mouse.time,corsi_mouse.clicked_name,correct_list,corsi_correct,repeat_loop.thisRepN,repeat_loop.thisTrialN,repeat_loop.thisN,repeat_loop.thisIndex,repeat_loop.ran,corsi_trials.thisRepN,corsi_trials.thisTrialN,corsi_trials.thisN,corsi_trials.thisIndex,corsi_trials.ran,final_corsi_span
space,20.323,,0,0,0,0,1,L2SPAN_2023_41,001,2023-09-08_14h17.18.438,reverse_corsi_task,2023.1.3,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,L2SPAN_2023_41,001,2023-09-08_14h17.18.438,reverse_corsi_task,2023.1.3,MacIntel,111.1111111,"[[-0.55125,-0.13375],[-0.6025,0.0725],[0.05875,-0.0575],[-0.01125,-0.295],[-0.24625,0.04375],[-0.3575,-0.05625],[0.0675,0.07375],[-0.01875,0.235],[0.16625,0.3825]]",practice,"[-0.6033333333333334,-0.5911111111111111,-0.5888888888888889,0.4288888888888889]","[0.06,-0.08333333333333333,-0.11,-0.43333333333333335]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[1.5159999999999982,2.1370000000000005,2.6529999999999987,3.9170000000000016]","[""blk2"",""blk1""]","[1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,L2SPAN_2023_41,001,2023-09-08_14h17.18.438,reverse_corsi_task,2023.1.3,MacIntel,111.1111111,,,,,,,,,,,,,,,,,0,0,0,0,1,
,,,,,,,,L2SPAN_2023_41,001,2023-09-08_14h17.18.438,reverse_corsi_task,2023.1.3,MacIntel,111.1111111,"[[0.54,0.03625],[0.365,-0.27625],[-0.0225,0.395],[-0.55125,-0.13375],[0.4625,0.35875],[0.30125,-0.0175],[-0.45875,-0.3],[0.0675,0.07375],[0.6375,0.27375]]",practice,"[0.39,0.5244444444444445,0.3]","[-0.24222222222222223,0.017777777777777778,-0.44666666666666666]","[1,1,1]","[0,0,0]","[0,0,0]","[2.715999999999994,3.2659999999999982,4.253999999999998]","[""blk2"",""blk1""]","[1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,L2SPAN_2023_41,001,2023-09-08_14h17.18.438,reverse_corsi_task,2023.1.3,MacIntel,111.1111111,,,,,,,,,,,,,,,,,1,0,1,0,1,
,,,,,,,,L2SPAN_2023_41,001,2023-09-08_14h17.18.438,reverse_corsi_task,2023.1.3,MacIntel,111.1111111,"[[-0.0225,0.395],[0.22,0.2425],[-0.01125,-0.295],[0.365,-0.27625],[-0.485,0.34625],[0.28875,0.39875],[0.4125,-0.1325],[0.62875,-0.1825],[-0.18625,0.41125]]",practice,"[-0.0044444444444444444,0.25222222222222224,-0.01,0.44333333333333336]","[-0.30666666666666664,0.2544444444444444,0.3877777777777778,-0.4288888888888889]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[1.266999999999996,1.8340000000000032,2.468999999999994,3.451999999999998]","[""blk3"",""blk2"",""blk1""]","[1,1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,L2SPAN_2023_41,001,2023-09-08_14h17.18.438,reverse_corsi_task,2023.1.3,MacIntel,111.1111111,,,,,,,,,,,,,,,,,0,0,0,0,1,
,,,,,,,,L2SPAN_2023_41,001,2023-09-08_14h17.18.438,reverse_corsi_task,2023.1.3,MacIntel,111.1111111,"[[0.05875,-0.0575],[0.28875,0.39875],[-0.0225,0.395],[0.03125,-0.41],[-0.24625,0.04375],[-0.16125,-0.28],[0.25625,0.0975],[-0.675,0.29875],[0.1925,-0.295]]",practice,"[0.013333333333333334,0.25555555555555554,0.04,0.4088888888888889]","[0.38222222222222224,0.3811111111111111,-0.08222222222222222,-0.42444444444444446]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[2.051000000000009,2.481999999999992,3.148999999999994,3.9949999999999974]","[""blk3"",""blk2"",""blk1""]","[1,1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,L2SPAN_2023_41,001,2023-09-08_14h17.18.438,reverse_corsi_task,2023.1.3,MacIntel,111.1111111,,,,,,,,,,,,,,,,,1,0,1,0,1,
space,1.663,,0,0,0,0,1,L2SPAN_2023_41,001,2023-09-08_14h17.18.438,reverse_corsi_task,2023.1.3,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,L2SPAN_2023_41,001,2023-09-08_14h17.18.438,reverse_corsi_task,2023.1.3,MacIntel,111.1111111,"[[-0.4075,0.11875],[-0.35125,0.36625],[0.4625,0.35875],[0.1925,-0.295],[-0.26625,0.235],[-0.3575,-0.05625],[0.16625,0.3825],[-0.6025,0.0725],[0.4125,-0.1325]]",main,"[0.46555555555555556,-0.30333333333333334,-0.4122222222222222,0.38666666666666666]","[0.33,0.37555555555555553,0.09888888888888889,-0.46]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[1.2460000000000093,2.0670000000000073,2.6820000000000164,3.399000000000001]","[""blk3"",""blk2"",""blk1""]","[1,1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,L2SPAN_2023_41,001,2023-09-08_14h17.18.438,reverse_corsi_task,2023.1.3,MacIntel,111.1111111,,,,,,,,,,,,,,,,,0,0,0,0,1,
,,,,,,,,L2SPAN_2023_41,001,2023-09-08_14h17.18.438,reverse_corsi_task,2023.1.3,MacIntel,111.1111111,"[[-0.18625,0.41125],[0.1925,-0.295],[-0.24625,0.04375],[0.22,0.2425],[-0.45875,-0.3],[-0.485,0.34625],[0.16625,0.3825],[0.03125,-0.41],[0.05875,-0.0575]]",main,"[-0.24,0.16444444444444445,-0.18666666666666668,0.3188888888888889]","[0.04888888888888889,-0.31444444444444447,0.39,-0.4533333333333333]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[1.5360000000000014,2.1839999999999975,2.951000000000022,3.8470000000000084]","[""blk3"",""blk2"",""blk1""]","[1,1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,L2SPAN_2023_41,001,2023-09-08_14h17.18.438,reverse_corsi_task,2023.1.3,MacIntel,111.1111111,"[[-0.01875,0.235],[0.03125,-0.41],[0.365,-0.27625],[-0.26625,0.235],[0.0675,0.07375],[0.22,0.2425],[0.1925,-0.295],[0.30125,-0.0175],[-0.675,0.29875]]",main,"[-0.28555555555555556,0.38333333333333336,0.04777777777777778,-0.017777777777777778,0.3477777777777778]","[0.21555555555555556,-0.24888888888888888,-0.39222222222222225,0.2811111111111111,-0.43666666666666665]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[4.706999999999994,5.419000000000011,5.8870000000000005,6.518000000000001,7.3700000000000045]","[""blk4"",""blk3"",""blk2"",""blk1""]","[1,1,1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,L2SPAN_2023_41,001,2023-09-08_14h17.18.438,reverse_corsi_task,2023.1.3,MacIntel,111.1111111,,,,,,,,,,,,,,,,,0,0,0,0,1,
,,,,,,,,L2SPAN_2023_41,001,2023-09-08_14h17.18.438,reverse_corsi_task,2023.1.3,MacIntel,111.1111111,"[[-0.4075,0.11875],[-0.24625,0.04375],[0.1925,-0.295],[0.19375,-0.17125],[-0.45875,-0.3],[-0.285,-0.27125],[0.45375,0.175],[-0.55125,-0.13375],[0.0675,0.07375]]",main,"[0.25666666666666665,0.22,0.19777777777777777,-0.21555555555555556,-0.39222222222222225,0.31444444444444447,0.38666666666666666]","[-0.15555555555555556,-0.15888888888888889,-0.2877777777777778,0.013333333333333334,0.09666666666666666,-0.4777777777777778,-0.44555555555555554]","[1,1,1,1,1,1,1]","[0,0,0,0,0,0,0]","[0,0,0,0,0,0,0]","[1.782999999999987,2.2169999999999845,2.787000000000006,3.4839999999999804,3.9669999999999845,4.713999999999999,6.784999999999997]","[""blk4"",""blk3"",""blk2"",""blk1""]","[1,1,1,1]",1,0,0,0,0,1,,,,,,
