key_resp.keys,key_resp.rt,key_resp.duration,instruct_loop.thisRepN,instruct_loop.thisTrialN,instruct_loop.thisN,instruct_loop.thisIndex,instruct_loop.ran,participant*,session,date,expName,psychopyVersion,OS,frameRate,positions,trial_type,corsi_mouse.x,corsi_mouse.y,corsi_mouse.leftButton,corsi_mouse.midButton,corsi_mouse.rightButton,corsi_mouse.time,corsi_mouse.clicked_name,correct_list,corsi_correct,repeat_loop.thisRepN,repeat_loop.thisTrialN,repeat_loop.thisN,repeat_loop.thisIndex,repeat_loop.ran,corsi_trials.thisRepN,corsi_trials.thisTrialN,corsi_trials.thisN,corsi_trials.thisIndex,corsi_trials.ran,final_corsi_span
space,11.1403,,0,0,0,0,1,L2SPAN_2023_74,001,2023-09-15_15h33.51.434,reverse_corsi_task,2023.1.3,MacIntel,30.00120005,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,L2SPAN_2023_74,001,2023-09-15_15h33.51.434,reverse_corsi_task,2023.1.3,MacIntel,30.00120005,"[[-0.26625,0.235],[0.4625,0.35875],[0.1925,-0.295],[-0.285,-0.27125],[0.4125,-0.1325],[-0.3575,-0.05625],[-0.55125,-0.13375],[-0.01125,-0.295],[-0.35125,0.36625]]",practice,"[0.5010275607638889,-0.28007354736328127,0.3388884819878472]","[0.39702289157443577,0.23292377048068577,-0.45646341959635417]","[1,1,1]","[0,0,0]","[0,0,0]","[1.3680999999977637,2.2707999999970205,3.4196999999992563]","[""blk2"",""blk1""]","[1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,L2SPAN_2023_74,001,2023-09-15_15h33.51.434,reverse_corsi_task,2023.1.3,MacIntel,30.00120005,,,,,,,,,,,,,,,,,0,0,0,0,1,
,,,,,,,,L2SPAN_2023_74,001,2023-09-15_15h33.51.434,reverse_corsi_task,2023.1.3,MacIntel,30.00120005,"[[-0.12125,-0.12625],[-0.26625,0.235],[0.6375,0.27375],[0.03125,-0.41],[0.45375,0.175],[-0.485,0.34625],[-0.675,0.29875],[0.365,-0.27625],[0.1925,-0.295]]",practice,"[-0.24497212727864584,-0.15170369466145833,-0.14108330620659723,0.40582831488715276]","[0.2354285854763455,-0.06300618489583333,-0.11239407009548612,-0.4732453070746528]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[3.1469999999999985,3.691900000002235,4.188699999999258,4.9916999999992555]","[""blk2"",""blk1""]","[1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,L2SPAN_2023_74,001,2023-09-15_15h33.51.434,reverse_corsi_task,2023.1.3,MacIntel,30.00120005,,,,,,,,,,,,,,,,,1,0,1,0,1,
,,,,,,,,L2SPAN_2023_74,001,2023-09-15_15h33.51.434,reverse_corsi_task,2023.1.3,MacIntel,30.00120005,"[[0.45375,0.175],[-0.4075,0.11875],[0.19375,-0.17125],[-0.24625,0.04375],[-0.35125,0.36625],[0.05875,-0.0575],[-0.09875,0.065],[0.6375,0.27375],[-0.485,0.34625]]",practice,"[0.21253255208333333,-0.4068354966905382,0.46678643120659724,0.33936971028645835]","[-0.14700419108072918,0.09799445258246528,0.17771396213107638,-0.44633714463975693]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[1.5855999999977612,2.2206999999992547,2.8866999999992515,3.65419999999925]","[""blk3"",""blk2"",""blk1""]","[1,1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,L2SPAN_2023_74,001,2023-09-15_15h33.51.434,reverse_corsi_task,2023.1.3,MacIntel,30.00120005,,,,,,,,,,,,,,,,,0,0,0,0,1,
,,,,,,,,L2SPAN_2023_74,001,2023-09-15_15h33.51.434,reverse_corsi_task,2023.1.3,MacIntel,30.00120005,"[[-0.485,0.34625],[-0.01125,-0.295],[-0.24625,0.04375],[-0.0225,0.395],[0.62875,-0.1825],[-0.35125,0.36625],[-0.16125,-0.28],[0.1925,-0.295],[0.05875,-0.0575]]",practice,"[-0.23887091742621527,-0.0112774658203125,-0.4870634969075521,0.3984065755208333]","[0.03775682237413194,-0.2623251003689236,0.32345628526475695,-0.4414303249782986]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[1.6525999999977685,2.2681999999992613,3.019299999997024,3.8530999999977666]","[""blk3"",""blk2"",""blk1""]","[1,1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,L2SPAN_2023_74,001,2023-09-15_15h33.51.434,reverse_corsi_task,2023.1.3,MacIntel,30.00120005,,,,,,,,,,,,,,,,,1,0,1,0,1,
space,3.7521,,0,0,0,0,1,L2SPAN_2023_74,001,2023-09-15_15h33.51.434,reverse_corsi_task,2023.1.3,MacIntel,30.00120005,,,,,,,,,,,,,,,,,,,,,,
