key_resp.keys,key_resp.rt,key_resp.duration,instruct_loop.thisRepN,instruct_loop.thisTrialN,instruct_loop.thisN,instruct_loop.thisIndex,instruct_loop.ran,participant*,session,date,expName,psychopyVersion,OS,frameRate,positions,trial_type,corsi_mouse.x,corsi_mouse.y,corsi_mouse.leftButton,corsi_mouse.midButton,corsi_mouse.rightButton,corsi_mouse.time,corsi_mouse.clicked_name,correct_list,corsi_correct,repeat_loop.thisRepN,repeat_loop.thisTrialN,repeat_loop.thisN,repeat_loop.thisIndex,repeat_loop.ran,corsi_trials.thisRepN,corsi_trials.thisTrialN,corsi_trials.thisN,corsi_trials.thisIndex,corsi_trials.ran,final_corsi_span
space,15.805,,0,0,0,0,1,L2SPAN_2023_28,001,2023-09-13_11h03.29.599,reverse_corsi_task,2023.1.3,MacIntel,43.47826087,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,L2SPAN_2023_28,001,2023-09-13_11h03.29.599,reverse_corsi_task,2023.1.3,MacIntel,43.47826087,"[[0.19375,-0.17125],[-0.55125,-0.13375],[0.4125,-0.1325],[-0.16125,-0.28],[0.45375,0.175],[-0.675,0.29875],[0.25625,0.0975],[-0.0225,0.395],[-0.12125,-0.12625]]",practice,"[-0.5244444444444445,0.17,0.3988888888888889]","[-0.13666666666666666,-0.16777777777777778,-0.46555555555555556]","[1,1,1]","[0,0,0]","[0,0,0]","[2.2339999999999947,3.2399999999999913,4.309999999999992]","[""blk2"",""blk1""]","[1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,L2SPAN_2023_28,001,2023-09-13_11h03.29.599,reverse_corsi_task,2023.1.3,MacIntel,43.47826087,,,,,,,,,,,,,,,,,0,0,0,0,1,
,,,,,,,,L2SPAN_2023_28,001,2023-09-13_11h03.29.599,reverse_corsi_task,2023.1.3,MacIntel,43.47826087,"[[-0.485,0.34625],[0.0675,0.07375],[-0.35125,0.36625],[-0.12125,-0.12625],[-0.18625,0.41125],[0.4125,-0.1325],[-0.675,0.29875],[-0.285,-0.27125],[0.03125,-0.41]]",practice,"[0.07333333333333333,-0.47333333333333333,0.3888888888888889]","[0.07111111111111111,0.3288888888888889,-0.43777777777777777]","[1,1,1]","[0,0,0]","[0,0,0]","[1.6139999999999972,2.4410000000000096,4.523000000000003]","[""blk2"",""blk1""]","[1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,L2SPAN_2023_28,001,2023-09-13_11h03.29.599,reverse_corsi_task,2023.1.3,MacIntel,43.47826087,,,,,,,,,,,,,,,,,1,0,1,0,1,
,,,,,,,,L2SPAN_2023_28,001,2023-09-13_11h03.29.599,reverse_corsi_task,2023.1.3,MacIntel,43.47826087,"[[-0.26625,0.235],[0.03125,-0.41],[-0.675,0.29875],[0.05875,-0.0575],[-0.485,0.34625],[-0.09875,0.065],[-0.285,-0.27125],[0.4625,0.35875],[-0.16125,-0.28]]",practice,"[-0.7077777777777777,-0.0011111111111111111,-0.23444444444444446,0.36333333333333334]","[0.3188888888888889,-0.3655555555555556,0.19444444444444445,-0.4533333333333333]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[1.044000000000004,2.111000000000004,2.993000000000002,3.9340000000000046]","[""blk3"",""blk2"",""blk1""]","[1,1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,L2SPAN_2023_28,001,2023-09-13_11h03.29.599,reverse_corsi_task,2023.1.3,MacIntel,43.47826087,,,,,,,,,,,,,,,,,0,0,0,0,1,
,,,,,,,,L2SPAN_2023_28,001,2023-09-13_11h03.29.599,reverse_corsi_task,2023.1.3,MacIntel,43.47826087,"[[0.16625,0.3825],[-0.01125,-0.295],[-0.24625,0.04375],[0.1925,-0.295],[-0.55125,-0.13375],[-0.285,-0.27125],[-0.4075,0.11875],[-0.3575,-0.05625],[-0.18625,0.41125]]",practice,"[-0.24333333333333335,-0.013333333333333334,0.17666666666666667,0.41444444444444445]","[0.0033333333333333335,-0.26222222222222225,0.3466666666666667,-0.4477777777777778]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[1.1679999999999993,1.8659999999999997,2.532999999999994,3.8810000000000002]","[""blk3"",""blk2"",""blk1""]","[1,1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,L2SPAN_2023_28,001,2023-09-13_11h03.29.599,reverse_corsi_task,2023.1.3,MacIntel,43.47826087,,,,,,,,,,,,,,,,,1,0,1,0,1,
space,2.736,,0,0,0,0,1,L2SPAN_2023_28,001,2023-09-13_11h03.29.599,reverse_corsi_task,2023.1.3,MacIntel,43.47826087,,,,,,,,,,,,,,,,,,,,,,
