key_resp.keys,key_resp.rt,key_resp.duration,instruct_loop.thisRepN,instruct_loop.thisTrialN,instruct_loop.thisN,instruct_loop.thisIndex,instruct_loop.ran,participant*,session,date,expName,psychopyVersion,OS,frameRate,positions,trial_type,corsi_mouse.x,corsi_mouse.y,corsi_mouse.leftButton,corsi_mouse.midButton,corsi_mouse.rightButton,corsi_mouse.time,corsi_mouse.clicked_name,correct_list,corsi_correct,repeat_loop.thisRepN,repeat_loop.thisTrialN,repeat_loop.thisN,repeat_loop.thisIndex,repeat_loop.ran,corsi_trials.thisRepN,corsi_trials.thisTrialN,corsi_trials.thisN,corsi_trials.thisIndex,corsi_trials.ran,final_corsi_span
space,14.412,,0,0,0,0,1,L2SPAN_2023_68,001,2023-09-17_20h00.03.315,reverse_corsi_task,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,L2SPAN_2023_68,001,2023-09-17_20h00.03.315,reverse_corsi_task,2023.1.3,MacIntel,60.0024001,"[[0.03125,-0.41],[0.365,-0.27625],[-0.16125,-0.28],[0.6375,0.27375],[0.1925,-0.295],[0.57875,-0.31375],[0.62875,-0.1825],[-0.01875,0.235],[-0.01125,-0.295]]",practice,"[0.3775130208333333,0.014787326388888888,0.3096614583333333]","[-0.27598090277777776,-0.39608072916666665,-0.4395355902777778]","[1,1,1]","[0,0,0]","[0,0,0]","[1.2332000000477024,2.0662000000476723,3.0625]","[""blk2"",""blk1""]","[1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,L2SPAN_2023_68,001,2023-09-17_20h00.03.315,reverse_corsi_task,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,0,0,0,0,1,
,,,,,,,,L2SPAN_2023_68,001,2023-09-17_20h00.03.315,reverse_corsi_task,2023.1.3,MacIntel,60.0024001,"[[0.05875,-0.0575],[0.30125,-0.0175],[-0.485,0.34625],[-0.4075,0.11875],[0.57875,-0.31375],[-0.12125,-0.12625],[0.6375,0.27375],[-0.18625,0.41125],[-0.3575,-0.05625]]",practice,"[0.3247309027777778,0.015620659722222222,0.3938064236111111]","[-0.03212673611111111,-0.051944444444444446,-0.4470355902777778]","[1,1,1]","[0,0,0]","[0,0,0]","[0.8122000000476532,1.5649999999999977,2.6969000000953542]","[""blk2"",""blk1""]","[1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,L2SPAN_2023_68,001,2023-09-17_20h00.03.315,reverse_corsi_task,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,1,0,1,0,1,
,,,,,,,,L2SPAN_2023_68,001,2023-09-17_20h00.03.315,reverse_corsi_task,2023.1.3,MacIntel,60.0024001,"[[0.54,0.03625],[-0.01875,0.235],[0.62875,-0.1825],[0.30125,-0.0175],[-0.6025,0.0725],[0.4125,-0.1325],[0.0675,0.07375],[-0.35125,0.36625],[0.1925,-0.295]]",practice,"[0.628828125,0.010677083333333334,0.5437934027777778,0.3246614583333333]","[-0.19829427083333334,0.25309027777777776,0.04375,-0.42766493055555554]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[0.9155999999046003,2.014900000095338,2.7847000000476783,4.001900000095361]","[""blk3"",""blk2"",""blk1""]","[1,1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,L2SPAN_2023_68,001,2023-09-17_20h00.03.315,reverse_corsi_task,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,0,0,0,0,1,
,,,,,,,,L2SPAN_2023_68,001,2023-09-17_20h00.03.315,reverse_corsi_task,2023.1.3,MacIntel,60.0024001,"[[-0.285,-0.27125],[0.28875,0.39875],[-0.4075,0.11875],[-0.24625,0.04375],[0.16625,0.3825],[-0.45875,-0.3],[0.4125,-0.1325],[0.365,-0.27625],[0.19375,-0.17125]]",practice,"[-0.36776475694444444,0.31696180555555553,-0.25536024305555555,0.32992621527777777]","[0.13227430555555555,0.3903298611111111,-0.24120659722222224,-0.4364105902777778]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[0.8452000000476687,1.7482999999522804,2.628799999952321,3.662399999856916]","[""blk3"",""blk2"",""blk1""]","[1,1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,L2SPAN_2023_68,001,2023-09-17_20h00.03.315,reverse_corsi_task,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,1,0,1,0,1,
space,3.4643,,0,0,0,0,1,L2SPAN_2023_68,001,2023-09-17_20h00.03.315,reverse_corsi_task,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,L2SPAN_2023_68,001,2023-09-17_20h00.03.315,reverse_corsi_task,2023.1.3,MacIntel,60.0024001,"[[-0.26625,0.235],[0.6375,0.27375],[-0.6025,0.0725],[0.30125,-0.0175],[-0.12125,-0.12625],[0.62875,-0.1825],[-0.68625,-0.225],[-0.09875,0.065],[0.54,0.03625]]",main,"[-0.6099739583333333,0.6837890625,-0.22197482638888888,0.32828125]","[0.08799479166666667,0.2712934027777778,0.20850694444444445,-0.4365364583333333]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[2.069799999952295,2.967599999904621,3.936400000095375,5.268500000000017]","[""blk3"",""blk2"",""blk1""]","[1,1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,L2SPAN_2023_68,001,2023-09-17_20h00.03.315,reverse_corsi_task,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,0,0,0,0,1,
,,,,,,,,L2SPAN_2023_68,001,2023-09-17_20h00.03.315,reverse_corsi_task,2023.1.3,MacIntel,60.0024001,"[[0.19375,-0.17125],[-0.26625,0.235],[0.45375,0.175],[0.57875,-0.31375],[0.54,0.03625],[0.365,-0.27625],[0.03125,-0.41],[-0.485,0.34625],[0.28875,0.39875]]",main,"[0.4282595486111111,-0.24846354166666668,0.21041232638888888,0.32094618055555557]","[0.15106770833333333,0.2276519097222222,-0.20331597222222222,-0.4558420138888889]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[0.8990999999046494,1.5800999999046326,2.316000000000031,3.9825999999046644]","[""blk3"",""blk2"",""blk1""]","[1,1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,L2SPAN_2023_68,001,2023-09-17_20h00.03.315,reverse_corsi_task,2023.1.3,MacIntel,60.0024001,"[[0.03125,-0.41],[-0.45875,-0.3],[0.28875,0.39875],[0.45375,0.175],[0.05875,-0.0575],[-0.675,0.29875],[-0.01875,0.235],[0.6375,0.27375],[-0.285,-0.27125]]",main,"[0.45671875,0.32131944444444444,-0.44046875,-0.0059244791666666664,0.321484375]","[0.1656814236111111,0.37634114583333333,-0.29880208333333336,-0.4031640625,-0.45025607638888887]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[0.49840000009533014,1.119900000095356,2.136299999952314,2.835700000047666,3.6007000000476523]","[""blk4"",""blk3"",""blk2"",""blk1""]","[1,1,1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,L2SPAN_2023_68,001,2023-09-17_20h00.03.315,reverse_corsi_task,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,0,0,0,0,1,
,,,,,,,,L2SPAN_2023_68,001,2023-09-17_20h00.03.315,reverse_corsi_task,2023.1.3,MacIntel,60.0024001,"[[0.1925,-0.295],[0.30125,-0.0175],[0.4625,0.35875],[-0.68625,-0.225],[-0.18625,0.41125],[-0.55125,-0.13375],[-0.35125,0.36625],[-0.24625,0.04375],[0.4125,-0.1325]]",main,"[-0.6687543402777778,0.4606119791666667,0.29911458333333335,0.2026388888888889,0.2733550347222222,0.3180121527777778]","[-0.23802951388888888,0.34536024305555557,-0.005151909722222223,-0.28753038194444447,-0.41706597222222225,-0.4435503472222222]","[1,1,1,1,1,1]","[0,0,0,0,0,0]","[0,0,0,0,0,0]","[0.6842999999523158,1.914599999904624,2.7317999999523295,3.467200000047683,4.3672999999523086,5.214099999904647]","[""blk4"",""blk3"",""blk2"",""blk1""]","[1,1,1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,L2SPAN_2023_68,001,2023-09-17_20h00.03.315,reverse_corsi_task,2023.1.3,MacIntel,60.0024001,"[[-0.68625,-0.225],[-0.01125,-0.295],[0.54,0.03625],[-0.09875,0.065],[-0.485,0.34625],[-0.01875,0.235],[0.365,-0.27625],[-0.18625,0.41125],[-0.55125,-0.13375]]",main,"[-0.44165364583333333,-0.11881076388888889,0.5623133680555555,-0.029574652777777776,-0.6815885416666667,0.27565972222222224]","[0.3120355902777778,0.0651345486111111,0.03463975694444445,-0.26203125,-0.21015625,-0.4470616319444444]","[1,1,1,1,1,1]","[0,0,0,0,0,0]","[0,0,0,0,0,0]","[0.5672999999522972,1.3351000001430293,2.1197999999523063,2.9694999999999823,4.235100000143063,5.185000000000002]","[""blk5"",""blk4"",""blk3"",""blk2"",""blk1""]","[1,1,1,1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,L2SPAN_2023_68,001,2023-09-17_20h00.03.315,reverse_corsi_task,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,0,0,0,0,1,
,,,,,,,,L2SPAN_2023_68,001,2023-09-17_20h00.03.315,reverse_corsi_task,2023.1.3,MacIntel,60.0024001,"[[-0.485,0.34625],[-0.35125,0.36625],[0.365,-0.27625],[0.6375,0.27375],[0.57875,-0.31375],[-0.68625,-0.225],[-0.01125,-0.295],[0.28875,0.39875],[0.45375,0.175]]",main,"[0.5728689236111111,0.6508289930555555,0.368828125,-0.34875868055555553,-0.4443576388888889,0.3475520833333333]","[-0.30148003472222223,0.2742057291666667,-0.26125,0.36428819444444444,0.3491840277777778,-0.4428949652777778]","[1,1,1,1,1,1]","[0,0,0,0,0,0]","[0,0,0,0,0,0]","[1.7150000000000318,2.499200000047665,3.3000000000000114,4.265700000047673,4.782500000000027,5.981899999856978]","[""blk5"",""blk4"",""blk3"",""blk2"",""blk1""]","[1,1,1,1,1]",1,0,0,0,0,1,,,,,,
