key_resp.keys,key_resp.rt,key_resp.duration,instruct_loop.thisRepN,instruct_loop.thisTrialN,instruct_loop.thisN,instruct_loop.thisIndex,instruct_loop.ran,participant*,session,date,expName,psychopyVersion,OS,frameRate,positions,trial_type,corsi_mouse.x,corsi_mouse.y,corsi_mouse.leftButton,corsi_mouse.midButton,corsi_mouse.rightButton,corsi_mouse.time,corsi_mouse.clicked_name,correct_list,corsi_correct,repeat_loop.thisRepN,repeat_loop.thisTrialN,repeat_loop.thisN,repeat_loop.thisIndex,repeat_loop.ran,corsi_trials.thisRepN,corsi_trials.thisTrialN,corsi_trials.thisN,corsi_trials.thisIndex,corsi_trials.ran,final_corsi_span
space,13.87,,0,0,0,0,1,L2SPAN_2023_70,001,2023-09-15_20h55.06.232,reverse_corsi_task,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,L2SPAN_2023_70,001,2023-09-15_20h55.06.232,reverse_corsi_task,2023.1.3,MacIntel,60.0024001,"[[0.28875,0.39875],[0.45375,0.175],[-0.18625,0.41125],[-0.16125,-0.28],[0.05875,-0.0575],[-0.6025,0.0725],[0.6375,0.27375],[0.365,-0.27625],[-0.3575,-0.05625]]",practice,"[0.4347699652777778,0.2850607638888889,0.4133810763888889]","[0.20410590277777776,0.3822699652777778,-0.4528125]","[1,1,1]","[0,0,0]","[0,0,0]","[3.5630000000000024,4.363300000011922,5.548000000000002]","[""blk2"",""blk1""]","[1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,L2SPAN_2023_70,001,2023-09-15_20h55.06.232,reverse_corsi_task,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,0,0,0,0,1,
,,,,,,,,L2SPAN_2023_70,001,2023-09-15_20h55.06.232,reverse_corsi_task,2023.1.3,MacIntel,60.0024001,"[[-0.55125,-0.13375],[-0.35125,0.36625],[-0.0225,0.395],[-0.6025,0.0725],[0.28875,0.39875],[0.4625,0.35875],[0.22,0.2425],[0.30125,-0.0175],[-0.26625,0.235]]",practice,"[-0.35760850694444446,-0.5709375,0.39502170138888887,0.3912803819444444]","[0.36213975694444445,-0.16729166666666667,-0.498359375,-0.46751302083333335]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[2.0820999999642353,2.7981999999880784,3.9144999999999968,4.882699999988077]","[""blk2"",""blk1""]","[1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,L2SPAN_2023_70,001,2023-09-15_20h55.06.232,reverse_corsi_task,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,1,0,1,0,1,
,,,,,,,,L2SPAN_2023_70,001,2023-09-15_20h55.06.232,reverse_corsi_task,2023.1.3,MacIntel,60.0024001,"[[0.6375,0.27375],[-0.35125,0.36625],[0.03125,-0.41],[-0.12125,-0.12625],[-0.01125,-0.295],[-0.485,0.34625],[0.1925,-0.295],[0.28875,0.39875],[-0.16125,-0.28]]",practice,"[0.05580729166666667,-0.3205381944444444,0.5619921875,0.6142838541666666,0.3861545138888889,0.3675998263888889]","[-0.43519097222222225,0.3428862847222222,0.27612413194444446,0.2700564236111111,-0.4185112847222222,-0.4504253472222222]","[1,1,1,1,1,1]","[0,0,0,0,0,0]","[0,0,0,0,0,0]","[2.7188000000119175,3.6350999999642326,4.770699999988075,5.202199999988075,7.401599999964233,8.483899999976153]","[""blk3"",""blk2"",""blk1""]","[1,1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,L2SPAN_2023_70,001,2023-09-15_20h55.06.232,reverse_corsi_task,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,0,0,0,0,1,
,,,,,,,,L2SPAN_2023_70,001,2023-09-15_20h55.06.232,reverse_corsi_task,2023.1.3,MacIntel,60.0024001,"[[-0.18625,0.41125],[0.62875,-0.1825],[0.25625,0.0975],[-0.01125,-0.295],[0.22,0.2425],[-0.285,-0.27125],[0.16625,0.3825],[-0.3575,-0.05625],[0.4625,0.35875]]",practice,"[0.25005642361111113,0.6168836805555555,0.6309027777777778,-0.1600564236111111,0.4289279513888889]","[0.07937065972222222,-0.23549479166666668,-0.16153645833333333,0.4028559027777778,-0.43202690972222224]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[2.148599999964233,2.882699999988077,3.548399999976155,4.545899999976157,5.631899999976156]","[""blk3"",""blk2"",""blk1""]","[1,1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,L2SPAN_2023_70,001,2023-09-15_20h55.06.232,reverse_corsi_task,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,1,0,1,0,1,
space,4.8491,,0,0,0,0,1,L2SPAN_2023_70,001,2023-09-15_20h55.06.232,reverse_corsi_task,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,
