key_resp.keys,key_resp.rt,key_resp.duration,instruct_loop.thisRepN,instruct_loop.thisTrialN,instruct_loop.thisN,instruct_loop.thisIndex,instruct_loop.ran,participant*,session,date,expName,psychopyVersion,OS,frameRate,positions,trial_type,corsi_mouse.x,corsi_mouse.y,corsi_mouse.leftButton,corsi_mouse.midButton,corsi_mouse.rightButton,corsi_mouse.time,corsi_mouse.clicked_name,correct_list,corsi_correct,repeat_loop.thisRepN,repeat_loop.thisTrialN,repeat_loop.thisN,repeat_loop.thisIndex,repeat_loop.ran,corsi_trials.thisRepN,corsi_trials.thisTrialN,corsi_trials.thisN,corsi_trials.thisIndex,corsi_trials.ran,final_corsi_span
space,486.933,,0,0,0,0,1,L2SPAN_2023_77,001,2023-09-17_21h16.21.620,reverse_corsi_task,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,L2SPAN_2023_77,001,2023-09-17_21h16.21.620,reverse_corsi_task,2023.1.3,MacIntel,60.0024001,"[[-0.26625,0.235],[-0.675,0.29875],[0.45375,0.175],[0.28875,0.39875],[0.365,-0.27625],[-0.09875,0.065],[-0.16125,-0.28],[0.03125,-0.41],[-0.485,0.34625]]",practice,"[-0.6601432291666667,-0.2701866319444444,0.2920920138888889]","[0.28578125,0.23186197916666668,-0.44537326388888887]","[1,1,1]","[0,0,0]","[0,0,0]","[2.211199999988139,3.1444999999999936,6.39650000000006]","[""blk2"",""blk1""]","[1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,L2SPAN_2023_77,001,2023-09-17_21h16.21.620,reverse_corsi_task,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,0,0,0,0,1,
,,,,,,,,L2SPAN_2023_77,001,2023-09-17_21h16.21.620,reverse_corsi_task,2023.1.3,MacIntel,60.0024001,"[[0.365,-0.27625],[-0.3575,-0.05625],[0.30125,-0.0175],[-0.0225,0.395],[-0.675,0.29875],[-0.6025,0.0725],[0.0675,0.07375],[-0.35125,0.36625],[0.28875,0.39875]]",practice,"[-0.3473394097222222,0.39175347222222223,0.2940451388888889,0.3277907986111111]","[-0.054361979166666664,-0.29094618055555554,-0.41799479166666664,-0.44287760416666666]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[2.29950000000008,3.283199999988142,4.033099999994079,5.065599999994106]","[""blk2"",""blk1""]","[1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,L2SPAN_2023_77,001,2023-09-17_21h16.21.620,reverse_corsi_task,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,1,0,1,0,1,
,,,,,,,,L2SPAN_2023_77,001,2023-09-17_21h16.21.620,reverse_corsi_task,2023.1.3,MacIntel,60.0024001,"[[0.16625,0.3825],[-0.35125,0.36625],[0.0675,0.07375],[-0.45875,-0.3],[0.03125,-0.41],[0.365,-0.27625],[-0.485,0.34625],[0.1925,-0.295],[-0.3575,-0.05625]]",practice,"[0.0743359375,-0.32643663194444444,0.17106770833333335,0.36539930555555555]","[0.07166666666666667,0.3544704861111111,0.37475694444444446,-0.4584201388888889]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[0.9822999999820468,1.8301999999880536,2.616199999987998,4.612699999988081]","[""blk3"",""blk2"",""blk1""]","[1,1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,L2SPAN_2023_77,001,2023-09-17_21h16.21.620,reverse_corsi_task,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,0,0,0,0,1,
,,,,,,,,L2SPAN_2023_77,001,2023-09-17_21h16.21.620,reverse_corsi_task,2023.1.3,MacIntel,60.0024001,"[[0.05875,-0.0575],[-0.45875,-0.3],[-0.675,0.29875],[0.6375,0.27375],[-0.01125,-0.295],[0.57875,-0.31375],[0.4625,0.35875],[0.28875,0.39875],[-0.35125,0.36625]]",practice,"[0.07743923611111111,-0.42615451388888886,-0.6463671875,0.3244444444444444]","[-0.07434027777777778,-0.30018663194444445,0.3048871527777778,-0.43172743055555557]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[1.2332999999821368,2.0997999999821104,3.048999999999978,5.348799999982134]","[""blk1"",""blk2"",""blk3""]","[0,1,0]",0,0,0,0,0,1,,,,,,
,,,,,,,,L2SPAN_2023_77,001,2023-09-17_21h16.21.620,reverse_corsi_task,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,1,0,1,0,1,
space,5.0212,,0,0,0,0,1,L2SPAN_2023_77,001,2023-09-17_21h16.21.620,reverse_corsi_task,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,
