key_resp.keys,key_resp.rt,key_resp.duration,instruct_loop.thisRepN,instruct_loop.thisTrialN,instruct_loop.thisN,instruct_loop.thisIndex,instruct_loop.ran,participant*,session,date,expName,psychopyVersion,OS,frameRate,positions,trial_type,corsi_mouse.x,corsi_mouse.y,corsi_mouse.leftButton,corsi_mouse.midButton,corsi_mouse.rightButton,corsi_mouse.time,corsi_mouse.clicked_name,correct_list,corsi_correct,repeat_loop.thisRepN,repeat_loop.thisTrialN,repeat_loop.thisN,repeat_loop.thisIndex,repeat_loop.ran,corsi_trials.thisRepN,corsi_trials.thisTrialN,corsi_trials.thisN,corsi_trials.thisIndex,corsi_trials.ran,final_corsi_span
space,18.6877,,0,0,0,0,1,ADV_EN_22,001,2023-08-30_11h51.33.833,reverse_corsi_task,2023.1.3,Win32,59.89817311,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,ADV_EN_22,001,2023-08-30_11h51.33.833,reverse_corsi_task,2023.1.3,Win32,59.89817311,"[[0.62875,-0.1825],[-0.01125,-0.295],[0.4625,0.35875],[-0.09875,0.065],[0.16625,0.3825],[0.4125,-0.1325],[-0.01875,0.235],[-0.0225,0.395],[0.28875,0.39875]]",practice,"[0.012962962962962963,0.6935185185185185,0.6425925925925926,0.40555555555555556]","[-0.29814814814814816,-0.1712962962962963,-0.20462962962962963,-0.462037037037037]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[0.6498000000000417,1.3340000000000032,1.6174999999999926,2.685199999999952]","[""blk2"",""blk1""]","[1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,ADV_EN_22,001,2023-08-30_11h51.33.833,reverse_corsi_task,2023.1.3,Win32,59.89817311,,,,,,,,,,,,,,,,,0,0,0,0,1,
,,,,,,,,ADV_EN_22,001,2023-08-30_11h51.33.833,reverse_corsi_task,2023.1.3,Win32,59.89817311,"[[-0.55125,-0.13375],[0.1925,-0.295],[-0.12125,-0.12625],[-0.4075,0.11875],[0.16625,0.3825],[0.05875,-0.0575],[0.6375,0.27375],[-0.0225,0.395],[0.365,-0.27625]]",practice,"[0.17037037037037037,-0.5361111111111111,0.5064814814814815,0.4166666666666667]","[-0.3101851851851852,-0.15555555555555556,-0.41759259259259257,-0.4648148148148148]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[1.8336999999999506,2.4845999999998583,3.218599999999853,3.4688999999999055]","[""blk2"",""blk1""]","[1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,ADV_EN_22,001,2023-08-30_11h51.33.833,reverse_corsi_task,2023.1.3,Win32,59.89817311,,,,,,,,,,,,,,,,,1,0,1,0,1,
,,,,,,,,ADV_EN_22,001,2023-08-30_11h51.33.833,reverse_corsi_task,2023.1.3,Win32,59.89817311,"[[0.03125,-0.41],[-0.45875,-0.3],[-0.3575,-0.05625],[0.30125,-0.0175],[0.365,-0.27625],[-0.4075,0.11875],[0.4125,-0.1325],[-0.55125,-0.13375],[0.1925,-0.295]]",practice,"[-0.3824074074074074,-0.4564814814814815,0.16944444444444445,0.05277777777777778,0.3574074074074074]","[-0.05277777777777778,-0.2972222222222222,-0.4324074074074074,-0.4166666666666667,-0.46944444444444444]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[0.6343999999998999,0.9510999999998546,1.4010999999998575,1.6844999999999999,2.3525999999998533]","[""blk3"",""blk2"",""blk1""]","[1,1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,ADV_EN_22,001,2023-08-30_11h51.33.833,reverse_corsi_task,2023.1.3,Win32,59.89817311,,,,,,,,,,,,,,,,,0,0,0,0,1,
,,,,,,,,ADV_EN_22,001,2023-08-30_11h51.33.833,reverse_corsi_task,2023.1.3,Win32,59.89817311,"[[-0.16125,-0.28],[0.05875,-0.0575],[0.25625,0.0975],[0.22,0.2425],[-0.12125,-0.12625],[-0.18625,0.41125],[-0.01875,0.235],[-0.485,0.34625],[0.57875,-0.31375]]",practice,"[0.2833333333333333,0.04351851851851852,-0.13240740740740742,0.4981481481481482]","[0.07314814814814814,-0.06666666666666667,-0.2962962962962963,-0.4425925925925926]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[1.0173000000000485,1.3019000000001455,1.7515000000000072,2.218500000000006]","[""blk3"",""blk2"",""blk1""]","[1,1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,ADV_EN_22,001,2023-08-30_11h51.33.833,reverse_corsi_task,2023.1.3,Win32,59.89817311,,,,,,,,,,,,,,,,,1,0,1,0,1,
space,0.8854,,0,0,0,0,1,ADV_EN_22,001,2023-08-30_11h51.33.833,reverse_corsi_task,2023.1.3,Win32,59.89817311,,,,,,,,,,,,,,,,,,,,,,
