key_resp.keys,key_resp.rt,key_resp.duration,instruct_loop.thisRepN,instruct_loop.thisTrialN,instruct_loop.thisN,instruct_loop.thisIndex,instruct_loop.ran,participant*,session,date,expName,psychopyVersion,OS,frameRate,positions,trial_type,corsi_mouse.x,corsi_mouse.y,corsi_mouse.leftButton,corsi_mouse.midButton,corsi_mouse.rightButton,corsi_mouse.time,corsi_mouse.clicked_name,correct_list,corsi_correct,repeat_loop.thisRepN,repeat_loop.thisTrialN,repeat_loop.thisN,repeat_loop.thisIndex,repeat_loop.ran,corsi_trials.thisRepN,corsi_trials.thisTrialN,corsi_trials.thisN,corsi_trials.thisIndex,corsi_trials.ran,final_corsi_span
space,20.474,,0,0,0,0,1,INC_J_BEG_03,001,2023-07-20_09h12.16.239,reverse_corsi_task,2023.1.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,INC_J_BEG_03,001,2023-07-20_09h12.16.239,reverse_corsi_task,2023.1.3,Win32,60.0240096,"[[0.54,0.03625],[0.16625,0.3825],[-0.285,-0.27125],[-0.26625,0.235],[0.28875,0.39875],[-0.55125,-0.13375],[-0.4075,0.11875],[0.0675,0.07375],[-0.24625,0.04375]]",practice,"[0.5564814814814815,0.19537037037037036,0.3509259259259259,0.3972222222222222]","[0.016666666666666666,0.37407407407407406,-0.42314814814814816,-0.44814814814814813]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[1.690000000000012,2.4450000000000074,3.7140000000000057,5.547000000000018]","[""blk1"",""blk2""]","[0,0]",0,0,0,0,0,1,,,,,,
,,,,,,,,INC_J_BEG_03,001,2023-07-20_09h12.16.239,reverse_corsi_task,2023.1.3,Win32,60.0240096,,,,,,,,,,,,,,,,,0,0,0,0,1,
,,,,,,,,INC_J_BEG_03,001,2023-07-20_09h12.16.239,reverse_corsi_task,2023.1.3,Win32,60.0240096,"[[0.365,-0.27625],[0.19375,-0.17125],[-0.16125,-0.28],[-0.55125,-0.13375],[0.62875,-0.1825],[0.0675,0.07375],[-0.0225,0.395],[-0.3575,-0.05625],[0.16625,0.3825]]",practice,"[0.2222222222222222,0.3675925925925926,0.3574074074074074]","[-0.1425925925925926,-0.275,-0.4462962962962963]","[1,1,1]","[0,0,0]","[0,0,0]","[0.644999999999996,1.0929999999999893,1.7289999999999992]","[""blk2"",""blk1""]","[1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,INC_J_BEG_03,001,2023-07-20_09h12.16.239,reverse_corsi_task,2023.1.3,Win32,60.0240096,,,,,,,,,,,,,,,,,1,0,1,0,1,
,,,,,,,,INC_J_BEG_03,001,2023-07-20_09h12.16.239,reverse_corsi_task,2023.1.3,Win32,60.0240096,"[[-0.55125,-0.13375],[0.16625,0.3825],[-0.45875,-0.3],[0.0675,0.07375],[-0.285,-0.27125],[0.62875,-0.1825],[-0.18625,0.41125],[0.57875,-0.31375],[-0.0225,0.395]]",practice,"[-0.42962962962962964,0.20277777777777778,-0.5092592592592593,0.4842592592592593]","[-0.27314814814814814,0.4148148148148148,-0.12314814814814815,-0.4740740740740741]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[0.9070000000000107,1.7250000000000085,2.493000000000009,3.3950000000000102]","[""blk3"",""blk2"",""blk1""]","[1,1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,INC_J_BEG_03,001,2023-07-20_09h12.16.239,reverse_corsi_task,2023.1.3,Win32,60.0240096,,,,,,,,,,,,,,,,,0,0,0,0,1,
,,,,,,,,INC_J_BEG_03,001,2023-07-20_09h12.16.239,reverse_corsi_task,2023.1.3,Win32,60.0240096,"[[-0.285,-0.27125],[0.16625,0.3825],[0.05875,-0.0575],[0.54,0.03625],[0.25625,0.0975],[0.28875,0.39875],[-0.675,0.29875],[0.22,0.2425],[-0.12125,-0.12625]]",practice,"[0.018518518518518517,0.16018518518518518,-0.29074074074074074,0.2851851851851852]","[-0.075,0.41759259259259257,-0.30462962962962964,-0.44537037037037036]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[1.6940000000000026,2.3259999999999934,3.0589999999999975,3.7109999999999985]","[""blk3"",""blk2"",""blk1""]","[1,1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,INC_J_BEG_03,001,2023-07-20_09h12.16.239,reverse_corsi_task,2023.1.3,Win32,60.0240096,,,,,,,,,,,,,,,,,1,0,1,0,1,
space,4.886,,0,0,0,0,1,INC_J_BEG_03,001,2023-07-20_09h12.16.239,reverse_corsi_task,2023.1.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,INC_J_BEG_03,001,2023-07-20_09h12.16.239,reverse_corsi_task,2023.1.3,Win32,60.0240096,"[[0.62875,-0.1825],[-0.24625,0.04375],[0.4625,0.35875],[-0.01125,-0.295],[-0.55125,-0.13375],[-0.285,-0.27125],[-0.68625,-0.225],[0.0675,0.07375],[0.4125,-0.1325]]",main,"[0.44074074074074077,-0.22314814814814815,0.6638888888888889,0.43333333333333335]","[0.375,0.05277777777777778,-0.21666666666666667,-0.44166666666666665]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[1.6280000000000001,2.378,3.076999999999998,3.7269999999999897]","[""blk3"",""blk2"",""blk1""]","[1,1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,INC_J_BEG_03,001,2023-07-20_09h12.16.239,reverse_corsi_task,2023.1.3,Win32,60.0240096,,,,,,,,,,,,,,,,,0,0,0,0,1,
