key_resp.keys,key_resp.rt,key_resp.duration,instruct_loop.thisRepN,instruct_loop.thisTrialN,instruct_loop.thisN,instruct_loop.thisIndex,instruct_loop.ran,participant*,session,date,expName,psychopyVersion,OS,frameRate,positions,trial_type,corsi_mouse.x,corsi_mouse.y,corsi_mouse.leftButton,corsi_mouse.midButton,corsi_mouse.rightButton,corsi_mouse.time,corsi_mouse.clicked_name,correct_list,corsi_correct,repeat_loop.thisRepN,repeat_loop.thisTrialN,repeat_loop.thisN,repeat_loop.thisIndex,repeat_loop.ran,corsi_trials.thisRepN,corsi_trials.thisTrialN,corsi_trials.thisN,corsi_trials.thisIndex,corsi_trials.ran,final_corsi_span
space,1793.181,,0,0,0,0,1,ADV_EN_30,001,2023-09-06_13h42.41.166,reverse_corsi_task,2023.1.3,Win32,59.83008257,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,ADV_EN_30,001,2023-09-06_13h42.41.166,reverse_corsi_task,2023.1.3,Win32,59.83008257,"[[-0.4075,0.11875],[-0.485,0.34625],[-0.675,0.29875],[0.57875,-0.31375],[0.4625,0.35875],[-0.26625,0.235],[-0.24625,0.04375],[0.30125,-0.0175],[0.365,-0.27625]]",practice,"[-0.41944443738019027,-0.4777777636492694,0.35648148148148145]","[0.10462962256537543,0.3592592610253228,-0.4444444444444444]","[1,1,1]","[0,0,0]","[0,0,0]","[1.29830000001175,2.030499999999847,3.7052000000178396]","[""blk1"",""blk2""]","[0,0]",0,0,0,0,0,1,,,,,,
,,,,,,,,ADV_EN_30,001,2023-09-06_13h42.41.166,reverse_corsi_task,2023.1.3,Win32,59.83008257,,,,,,,,,,,,,,,,,0,0,0,0,1,
,,,,,,,,ADV_EN_30,001,2023-09-06_13h42.41.166,reverse_corsi_task,2023.1.3,Win32,59.83008257,"[[-0.24625,0.04375],[-0.675,0.29875],[-0.01875,0.235],[0.03125,-0.41],[-0.01125,-0.295],[-0.68625,-0.225],[0.30125,-0.0175],[-0.16125,-0.28],[0.16625,0.3825]]",practice,"[-0.6759259259259259,-0.23425921687373408,0.3324074921784578]","[0.28425924866287794,0.038888895953143085,-0.4444444444444444]","[1,1,1]","[0,0,0]","[0,0,0]","[0.76580000001195,1.4833000000119227,2.3421000000239474]","[""blk2"",""blk1""]","[1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,ADV_EN_30,001,2023-09-06_13h42.41.166,reverse_corsi_task,2023.1.3,Win32,59.83008257,,,,,,,,,,,,,,,,,1,0,1,0,1,
,,,,,,,,ADV_EN_30,001,2023-09-06_13h42.41.166,reverse_corsi_task,2023.1.3,Win32,59.83008257,"[[-0.6025,0.0725],[0.19375,-0.17125],[0.22,0.2425],[-0.26625,0.235],[0.28875,0.39875],[-0.16125,-0.28],[0.0675,0.07375],[-0.12125,-0.12625],[0.365,-0.27625]]",practice,"[0.22314813401963976,0.17685183772334345,-0.6416666596024124,0.41111119588216144]","[0.23240741093953451,-0.20555559794108072,0.10092590473316333,-0.42592592592592593]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[0.45920000001774497,1.199700000017856,2.0989000000058695,2.857900000005884]","[""blk3"",""blk2"",""blk1""]","[1,1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,ADV_EN_30,001,2023-09-06_13h42.41.166,reverse_corsi_task,2023.1.3,Win32,59.83008257,,,,,,,,,,,,,,,,,0,0,0,0,1,
,,,,,,,,ADV_EN_30,001,2023-09-06_13h42.41.166,reverse_corsi_task,2023.1.3,Win32,59.83008257,"[[-0.18625,0.41125],[0.25625,0.0975],[-0.4075,0.11875],[0.45375,0.175],[-0.0225,0.395],[0.03125,-0.41],[-0.12125,-0.12625],[0.16625,0.3825],[0.30125,-0.0175]]",practice,"[-0.4064814602887189,0.2250000282570168,-0.19999998587149162,0.45462968614366317,0.4722222222222222]","[0.11759259965684679,0.12037037037037036,0.4074074074074074,-0.4796296578866464,-0.45555559794108075]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[0.75569999998811,1.2065000000000055,1.8736999999880481,2.61569999998801,3.2827999999819895]","[""blk3"",""blk2"",""blk1""]","[1,1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,ADV_EN_30,001,2023-09-06_13h42.41.166,reverse_corsi_task,2023.1.3,Win32,59.83008257,,,,,,,,,,,,,,,,,1,0,1,0,1,
space,1.7318,,0,0,0,0,1,ADV_EN_30,001,2023-09-06_13h42.41.166,reverse_corsi_task,2023.1.3,Win32,59.83008257,,,,,,,,,,,,,,,,,,,,,,
