key_resp.keys,key_resp.rt,key_resp.duration,instruct_loop.thisRepN,instruct_loop.thisTrialN,instruct_loop.thisN,instruct_loop.thisIndex,instruct_loop.ran,participant*,session,date,expName,psychopyVersion,OS,frameRate,positions,trial_type,corsi_mouse.x,corsi_mouse.y,corsi_mouse.leftButton,corsi_mouse.midButton,corsi_mouse.rightButton,corsi_mouse.time,corsi_mouse.clicked_name,correct_list,corsi_correct,repeat_loop.thisRepN,repeat_loop.thisTrialN,repeat_loop.thisN,repeat_loop.thisIndex,repeat_loop.ran,corsi_trials.thisRepN,corsi_trials.thisTrialN,corsi_trials.thisN,corsi_trials.thisIndex,corsi_trials.ran,final_corsi_span
space,13.1976,,0,0,0,0,1,ADV_EN_17,001,2023-08-30_11h51.08.865,reverse_corsi_task,2023.1.3,Win32,59.9268892,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,ADV_EN_17,001,2023-08-30_11h51.08.865,reverse_corsi_task,2023.1.3,Win32,59.9268892,"[[0.365,-0.27625],[-0.285,-0.27125],[0.45375,0.175],[0.05875,-0.0575],[-0.68625,-0.225],[0.03125,-0.41],[-0.18625,0.41125],[0.30125,-0.0175],[0.1925,-0.295]]",practice,"[-0.2574074074074074,0.3490740740740741,0.47314814814814815,0.4324074074074074]","[-0.25833333333333336,-0.25462962962962965,-0.48333333333333334,-0.46296296296296297]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[2.691500000000005,3.4741000000000994,4.158600000000099,5.811600000000098]","[""blk2"",""blk1""]","[1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,ADV_EN_17,001,2023-08-30_11h51.08.865,reverse_corsi_task,2023.1.3,Win32,59.9268892,,,,,,,,,,,,,,,,,0,0,0,0,1,
,,,,,,,,ADV_EN_17,001,2023-08-30_11h51.08.865,reverse_corsi_task,2023.1.3,Win32,59.9268892,"[[-0.0225,0.395],[-0.12125,-0.12625],[-0.26625,0.235],[0.30125,-0.0175],[-0.485,0.34625],[-0.24625,0.04375],[-0.01125,-0.295],[0.54,0.03625],[-0.16125,-0.28]]",practice,"[-0.05648148148148148,-0.10740740740740741,0.42777777777777776,0.43148148148148147,-0.1527777777777778,-0.16203703703703703,-0.04722222222222222,0.3472222222222222]","[0.40555555555555556,-0.12037037037037036,-0.49907407407407406,-0.4777777777777778,-0.125,-0.11851851851851852,0.39166666666666666,-0.4601851851851852]","[1,1,1,1,1,1,1,1]","[0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0]","[2.226199999999963,2.7530999999998613,3.355800000000059,3.8865000000000123,7.52359999999986,9.775699999999958,11.64439999999992,12.461599999999862]","[""blk1"",""blk2"",""blk2"",""blk2"",""blk1""]","[0,0]",0,0,0,0,0,1,,,,,,
,,,,,,,,ADV_EN_17,001,2023-08-30_11h51.08.865,reverse_corsi_task,2023.1.3,Win32,59.9268892,,,,,,,,,,,,,,,,,1,0,1,0,1,
,,,,,,,,ADV_EN_17,001,2023-08-30_11h51.08.865,reverse_corsi_task,2023.1.3,Win32,59.9268892,"[[0.19375,-0.17125],[-0.26625,0.235],[-0.18625,0.41125],[-0.6025,0.0725],[-0.01875,0.235],[-0.35125,0.36625],[-0.3575,-0.05625],[-0.285,-0.27125],[-0.12125,-0.12625]]",practice,"[-0.20925925925925926,-0.2638888888888889,0.22962962962962963,0.4027777777777778]","[0.38055555555555554,0.27870370370370373,-0.20277777777777778,-0.4425925925925926]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[0.3645999999998537,0.9610999999998597,1.728599999999858,2.4790999999998604]","[""blk3"",""blk2"",""blk1""]","[1,1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,ADV_EN_17,001,2023-08-30_11h51.08.865,reverse_corsi_task,2023.1.3,Win32,59.9268892,,,,,,,,,,,,,,,,,0,0,0,0,1,
,,,,,,,,ADV_EN_17,001,2023-08-30_11h51.08.865,reverse_corsi_task,2023.1.3,Win32,59.9268892,"[[0.0675,0.07375],[0.6375,0.27375],[0.03125,-0.41],[-0.26625,0.235],[-0.485,0.34625],[-0.01125,-0.295],[-0.285,-0.27125],[0.22,0.2425],[0.54,0.03625]]",practice,"[0.017592592592592594,0.612037037037037,0.6611111111111111,0.053703703703703705,0.4981481481481482]","[-0.42962962962962964,0.325,0.2824074074074074,0.030555555555555555,-0.4740740740740741]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[0.5687000000001774,1.2860000000000014,1.7338000000000306,2.21720000000019,2.7896000000000925]","[""blk3"",""blk2"",""blk1""]","[1,1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,ADV_EN_17,001,2023-08-30_11h51.08.865,reverse_corsi_task,2023.1.3,Win32,59.9268892,,,,,,,,,,,,,,,,,1,0,1,0,1,
space,2.7943,,0,0,0,0,1,ADV_EN_17,001,2023-08-30_11h51.08.865,reverse_corsi_task,2023.1.3,Win32,59.9268892,,,,,,,,,,,,,,,,,,,,,,
