key_resp.keys,key_resp.rt,key_resp.duration,instruct_loop.thisRepN,instruct_loop.thisTrialN,instruct_loop.thisN,instruct_loop.thisIndex,instruct_loop.ran,participant*,session,date,expName,psychopyVersion,OS,frameRate,positions,trial_type,corsi_mouse.x,corsi_mouse.y,corsi_mouse.leftButton,corsi_mouse.midButton,corsi_mouse.rightButton,corsi_mouse.time,corsi_mouse.clicked_name,correct_list,corsi_correct,repeat_loop.thisRepN,repeat_loop.thisTrialN,repeat_loop.thisN,repeat_loop.thisIndex,repeat_loop.ran,corsi_trials.thisRepN,corsi_trials.thisTrialN,corsi_trials.thisN,corsi_trials.thisIndex,corsi_trials.ran,final_corsi_span
space,17.3494,0.0015,0,0,0,0,1,INC_J_BEG_013,001,2023-07-20_09h07.33.773,reverse_corsi_task,2023.1.3,Win32,4.998350544,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,INC_J_BEG_013,001,2023-07-20_09h07.33.773,reverse_corsi_task,2023.1.3,Win32,4.998350544,"[[-0.3575,-0.05625],[-0.26625,0.235],[0.4125,-0.1325],[0.1925,-0.295],[-0.16125,-0.28],[0.57875,-0.31375],[-0.09875,0.065],[0.45375,0.175],[0.0675,0.07375]]",practice,"[-0.3731481481481482,-0.23703703703703705,0.36018518518518516]","[-0.05462962962962963,0.2462962962962963,-0.4583333333333333]","[1,1,1]","[0,0,0]","[0,0,0]","[1.6068000000000424,3.808699999999952,7.031199999999949]","[""blk1"",""blk2""]","[0,0]",0,0,0,0,0,1,,,,,,
,,,,,,,,INC_J_BEG_013,001,2023-07-20_09h07.33.773,reverse_corsi_task,2023.1.3,Win32,4.998350544,,,,,,,,,,,,,,,,,0,0,0,0,1,
,,,,,,,,INC_J_BEG_013,001,2023-07-20_09h07.33.773,reverse_corsi_task,2023.1.3,Win32,4.998350544,"[[-0.4075,0.11875],[0.19375,-0.17125],[0.30125,-0.0175],[-0.16125,-0.28],[0.05875,-0.0575],[-0.45875,-0.3],[0.1925,-0.295],[-0.285,-0.27125],[-0.35125,0.36625]]",practice,"[0.20092592592592592,-0.4166666666666667,0.44166666666666665]","[-0.15648148148148147,0.14814814814814814,-0.44814814814814813]","[1,1,1]","[0,0,0]","[0,0,0]","[2.199600000000089,3.4294000000001432,5.161999999999992]","[""blk2"",""blk1""]","[1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,INC_J_BEG_013,001,2023-07-20_09h07.33.773,reverse_corsi_task,2023.1.3,Win32,4.998350544,,,,,,,,,,,,,,,,,1,0,1,0,1,
,,,,,,,,INC_J_BEG_013,001,2023-07-20_09h07.33.773,reverse_corsi_task,2023.1.3,Win32,4.998350544,"[[0.25625,0.0975],[0.54,0.03625],[0.6375,0.27375],[-0.68625,-0.225],[0.365,-0.27625],[0.57875,-0.31375],[-0.0225,0.395],[-0.4075,0.11875],[0.4625,0.35875]]",practice,"[0.549074074074074,0.6537037037037037,0.24814814814814815,0.24814814814814815,0.3611111111111111,0.362962962962963]","[0.03518518518518519,0.2601851851851852,0.10277777777777777,0.10277777777777777,-0.4064814814814815,-0.44351851851851853]","[1,1,1,1,1,1]","[0,0,0,0,0,0]","[0,0,0,0,0,0]","[1.7201000000000874,6.376300000000043,9.065200000000189,9.814499999999995,11.05390000000014,13.759900000000144]","[""blk2"",""blk3"",""blk1"",""blk1""]","[1,0,0]",0,0,0,0,0,1,,,,,,
,,,,,,,,INC_J_BEG_013,001,2023-07-20_09h07.33.773,reverse_corsi_task,2023.1.3,Win32,4.998350544,,,,,,,,,,,,,,,,,0,0,0,0,1,
,,,,,,,,INC_J_BEG_013,001,2023-07-20_09h07.33.773,reverse_corsi_task,2023.1.3,Win32,4.998350544,"[[-0.6025,0.0725],[0.28875,0.39875],[0.16625,0.3825],[0.25625,0.0975],[-0.675,0.29875],[0.0675,0.07375],[0.22,0.2425],[-0.285,-0.27125],[-0.68625,-0.225]]",practice,"[0.1398148148148148,0.28055555555555556,-0.5814814814814815,0.4166666666666667]","[0.35648148148148145,0.3925925925925926,0.09814814814814815,-0.44722222222222224]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[1.9809999999999945,5.149600000000092,6.859699999999947,12.019699999999958]","[""blk3"",""blk2"",""blk1""]","[1,1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,INC_J_BEG_013,001,2023-07-20_09h07.33.773,reverse_corsi_task,2023.1.3,Win32,4.998350544,,,,,,,,,,,,,,,,,1,0,1,0,1,
space,9.1649,0.0004,0,0,0,0,1,INC_J_BEG_013,001,2023-07-20_09h07.33.773,reverse_corsi_task,2023.1.3,Win32,4.998350544,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,INC_J_BEG_013,001,2023-07-20_09h07.33.773,reverse_corsi_task,2023.1.3,Win32,4.998350544,"[[0.57875,-0.31375],[0.05875,-0.0575],[-0.68625,-0.225],[-0.35125,0.36625],[0.4625,0.35875],[0.45375,0.175],[-0.6025,0.0725],[0.1925,-0.295],[0.25625,0.0975]]",main,"[-0.6907407407407408,0.075,0.5777777777777777,0.4351851851851852]","[-0.25833333333333336,-0.06759259259259259,-0.32407407407407407,-0.43425925925925923]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[2.4648000000000394,4.184800000000038,7.117100000000093,8.59189999999991]","[""blk3"",""blk2"",""blk1""]","[1,1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,INC_J_BEG_013,001,2023-07-20_09h07.33.773,reverse_corsi_task,2023.1.3,Win32,4.998350544,,,,,,,,,,,,,,,,,0,0,0,0,1,
,,,,,,,,INC_J_BEG_013,001,2023-07-20_09h07.33.773,reverse_corsi_task,2023.1.3,Win32,4.998350544,"[[-0.01875,0.235],[0.05875,-0.0575],[0.365,-0.27625],[0.28875,0.39875],[0.22,0.2425],[-0.01125,-0.295],[0.54,0.03625],[-0.18625,0.41125],[0.57875,-0.31375]]",main,"[0.3731481481481482,0.049074074074074076,-0.011111111111111112,0.38055555555555554]","[-0.26481481481481484,-0.049074074074074076,0.22592592592592592,-0.45092592592592595]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[1.7110000000000127,4.892000000000024,7.826599999999871,11.039899999999932]","[""blk3"",""blk2"",""blk1""]","[1,1,1]",1,0,0,0,0,1,,,,,,
