key_resp.keys,key_resp.rt,key_resp.duration,instruct_loop.thisRepN,instruct_loop.thisTrialN,instruct_loop.thisN,instruct_loop.thisIndex,instruct_loop.ran,participant*,session,date,expName,psychopyVersion,OS,frameRate,positions,trial_type,corsi_mouse.x,corsi_mouse.y,corsi_mouse.leftButton,corsi_mouse.midButton,corsi_mouse.rightButton,corsi_mouse.time,corsi_mouse.clicked_name,correct_list,corsi_correct,repeat_loop.thisRepN,repeat_loop.thisTrialN,repeat_loop.thisN,repeat_loop.thisIndex,repeat_loop.ran,corsi_trials.thisRepN,corsi_trials.thisTrialN,corsi_trials.thisN,corsi_trials.thisIndex,corsi_trials.ran,final_corsi_span
space,15.0057,,0,0,0,0,1,INC_J_BEG_08,001,2023-07-20_09h10.30.686,reverse_corsi_task,2023.1.3,Linux armv81,60.16847172,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,INC_J_BEG_08,001,2023-07-20_09h10.30.686,reverse_corsi_task,2023.1.3,Linux armv81,60.16847172,"[[-0.6025,0.0725],[-0.285,-0.27125],[-0.01875,0.235],[0.30125,-0.0175],[0.57875,-0.31375],[-0.18625,0.41125],[0.62875,-0.1825],[0.1925,-0.295],[-0.26625,0.235]]",practice,"[-0.620444029790852,-0.6049870544627767,-0.3094928696957019,0.42479018922322376]","[0.12407838855795997,0.10037771894469115,-0.2979683254076087,-0.4255176920400318]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[2.967100000001494,4.012800000004475,5.9032000000029825,8.384200000002991]","[""blk1"",""blk2""]","[0,0]",0,0,0,0,0,1,,,,,,
,,,,,,,,INC_J_BEG_08,001,2023-07-20_09h10.30.686,reverse_corsi_task,2023.1.3,Linux armv81,60.16847172,,,,,,,,,,,,,,,,,0,0,0,0,1,
,,,,,,,,INC_J_BEG_08,001,2023-07-20_09h10.30.686,reverse_corsi_task,2023.1.3,Linux armv81,60.16847172,"[[-0.18625,0.41125],[-0.24625,0.04375],[-0.35125,0.36625],[0.4125,-0.1325],[0.25625,0.0975],[0.03125,-0.41],[-0.285,-0.27125],[0.365,-0.27625],[-0.26625,0.235]]",practice,"[-0.3419787183419771,-0.27503489942338283,0.2838532173747349,0.40155152273329797,0.38226920296759015,0.00210710446629772,-0.3142665891354056,0.36740432690714475]","[0.38081063748922983,0.18790151812491715,0.06572107697342258,-0.09632040207863865,-0.2685352701650318,-0.411210934911022,-0.2740466865224019,-0.43099111514531413]","[1,1,1,1,1,1,1,1]","[0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0]","[3.193700000002977,4.639899999998505,6.364999999999995,7.528800000004466,9.281200000002983,11.114500000000007,12.208899999998508,14.414800000004476]","[""blk3"",""blk9"",""blk5"",""blk4"",""blk8"",""blk6"",""blk7""]","[0,0,0,0,0,0,0]",0,0,0,0,0,1,,,,,,
,,,,,,,,INC_J_BEG_08,001,2023-07-20_09h10.30.686,reverse_corsi_task,2023.1.3,Linux armv81,60.16847172,,,,,,,,,,,,,,,,,1,0,1,0,1,
,,,,,,,,INC_J_BEG_08,001,2023-07-20_09h10.30.686,reverse_corsi_task,2023.1.3,Linux armv81,60.16847172,"[[0.19375,-0.17125],[0.62875,-0.1825],[-0.09875,0.065],[0.45375,0.175],[0.365,-0.27625],[-0.01875,0.235],[-0.68625,-0.225],[-0.0225,0.395],[0.6375,0.27375]]",practice,"[0.2088932429745493,0.6322939277074496,-0.08606552496189024,0.5137699972660392]","[-0.21241677730232636,-0.21081620638089874,0.09876870148255236,-0.4672885219213945]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[1.481800000004469,3.094600000001492,4.139399999998517,10.5835]","[""blk1"",""blk2"",""blk3""]","[0,1,0]",0,0,0,0,0,1,,,,,,
,,,,,,,,INC_J_BEG_08,001,2023-07-20_09h10.30.686,reverse_corsi_task,2023.1.3,Linux armv81,60.16847172,,,,,,,,,,,,,,,,,0,0,0,0,1,
,,,,,,,,INC_J_BEG_08,001,2023-07-20_09h10.30.686,reverse_corsi_task,2023.1.3,Linux armv81,60.16847172,"[[-0.68625,-0.225],[-0.6025,0.0725],[0.0675,0.07375],[0.05875,-0.0575],[0.30125,-0.0175],[-0.0225,0.395],[-0.16125,-0.28],[-0.01875,0.235],[0.1925,-0.295]]",practice,"[0.06524852376474682,-0.5731955211716264,-0.6543949487227018,0.2691574015774125]","[0.07621161581223489,0.06096622471086294,-0.2688135205751259,-0.4470095750762195]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[3.0444999999999993,4.585499999999996,6.576600000001491,9.01670000000297]","[""blk3"",""blk2"",""blk1""]","[1,1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,INC_J_BEG_08,001,2023-07-20_09h10.30.686,reverse_corsi_task,2023.1.3,Linux armv81,60.16847172,,,,,,,,,,,,,,,,,1,0,1,0,1,
space,1.0608,,0,0,0,0,1,INC_J_BEG_08,001,2023-07-20_09h10.30.686,reverse_corsi_task,2023.1.3,Linux armv81,60.16847172,,,,,,,,,,,,,,,,,,,,,,
