key_resp.keys,key_resp.rt,key_resp.duration,instruct_loop.thisRepN,instruct_loop.thisTrialN,instruct_loop.thisN,instruct_loop.thisIndex,instruct_loop.ran,participant*,session,date,expName,psychopyVersion,OS,frameRate,positions,trial_type,corsi_mouse.x,corsi_mouse.y,corsi_mouse.leftButton,corsi_mouse.midButton,corsi_mouse.rightButton,corsi_mouse.time,corsi_mouse.clicked_name,correct_list,corsi_correct,repeat_loop.thisRepN,repeat_loop.thisTrialN,repeat_loop.thisN,repeat_loop.thisIndex,repeat_loop.ran,corsi_trials.thisRepN,corsi_trials.thisTrialN,corsi_trials.thisN,corsi_trials.thisIndex,corsi_trials.ran,final_corsi_span
space,27.3103,0.0021,0,0,0,0,1,INC_J_BEG_06,001,2023-07-20_09h19.00.108,reverse_corsi_task,2023.1.3,Win32,4.996951859,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,INC_J_BEG_06,001,2023-07-20_09h19.00.108,reverse_corsi_task,2023.1.3,Win32,4.996951859,"[[0.05875,-0.0575],[0.28875,0.39875],[0.03125,-0.41],[-0.45875,-0.3],[-0.485,0.34625],[0.4625,0.35875],[0.25625,0.0975],[0.1925,-0.295],[-0.285,-0.27125]]",practice,"[0.09444444444444444,0.2712962962962963,0.43148148148148147]","[-0.05925925925925926,0.4185185185185185,-0.4444444444444444]","[1,1,0]","[0,0,0]","[0,0,1]","[2.241500000000002,4.1995000000000005,10.374899999999911]","[""blk1"",""blk2""]","[0,0]",0,0,0,0,0,1,,,,,,
,,,,,,,,INC_J_BEG_06,001,2023-07-20_09h19.00.108,reverse_corsi_task,2023.1.3,Win32,4.996951859,,,,,,,,,,,,,,,,,0,0,0,0,1,
,,,,,,,,INC_J_BEG_06,001,2023-07-20_09h19.00.108,reverse_corsi_task,2023.1.3,Win32,4.996951859,"[[-0.55125,-0.13375],[-0.68625,-0.225],[-0.6025,0.0725],[0.25625,0.0975],[0.54,0.03625],[0.45375,0.175],[0.22,0.2425],[0.05875,-0.0575],[-0.01875,0.235]]",practice,"[-0.5333333333333333,-0.6796296296296296,0.3074074074074074]","[-0.15648148148148147,-0.20462962962962963,-0.43333333333333335]","[1,1,1]","[0,0,0]","[0,0,0]","[5.379299999999816,8.07059999999963,11.783599999999623]","[""blk1"",""blk2""]","[0,0]",0,0,0,0,0,1,,,,,,
,,,,,,,,INC_J_BEG_06,001,2023-07-20_09h19.00.108,reverse_corsi_task,2023.1.3,Win32,4.996951859,,,,,,,,,,,,,,,,,1,0,1,0,1,
,,,,,,,,INC_J_BEG_06,001,2023-07-20_09h19.00.108,reverse_corsi_task,2023.1.3,Win32,4.996951859,"[[0.25625,0.0975],[-0.4075,0.11875],[0.57875,-0.31375],[-0.485,0.34625],[0.0675,0.07375],[0.30125,-0.0175],[0.28875,0.39875],[-0.16125,-0.28],[-0.3575,-0.05625]]",practice,"[0.5777777777777777,0.21574074074074073,-0.4046296296296296,0.2916666666666667]","[-0.2953703703703704,0.06481481481481481,0.10462962962962963,-0.4287037037037037]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[4.921700000000186,10.088299999999805,12.062799999999811,14.291899999999899]","[""blk3"",""blk1"",""blk2""]","[0,0,1]",0,0,0,0,0,1,,,,,,
,,,,,,,,INC_J_BEG_06,001,2023-07-20_09h19.00.108,reverse_corsi_task,2023.1.3,Win32,4.996951859,,,,,,,,,,,,,,,,,0,0,0,0,1,
,,,,,,,,INC_J_BEG_06,001,2023-07-20_09h19.00.108,reverse_corsi_task,2023.1.3,Win32,4.996951859,"[[-0.4075,0.11875],[-0.18625,0.41125],[-0.55125,-0.13375],[0.4625,0.35875],[0.54,0.03625],[0.30125,-0.0175],[0.05875,-0.0575],[-0.26625,0.235],[-0.45875,-0.3]]",practice,"[-0.30092592592592593,-0.2111111111111111,-0.5675925925925925,0.2851851851851852]","[0.21944444444444444,0.39444444444444443,-0.1287037037037037,-0.44351851851851853]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[1.720200000000176,3.935100000000091,6.15470000000019,18.241600000000105]","[""blk8"",""blk2"",""blk3""]","[0,1,0]",0,0,0,0,0,1,,,,,,
,,,,,,,,INC_J_BEG_06,001,2023-07-20_09h19.00.108,reverse_corsi_task,2023.1.3,Win32,4.996951859,,,,,,,,,,,,,,,,,1,0,1,0,1,
space,11.205,,0,0,0,0,1,INC_J_BEG_06,001,2023-07-20_09h19.00.108,reverse_corsi_task,2023.1.3,Win32,4.996951859,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,INC_J_BEG_06,001,2023-07-20_09h19.00.108,reverse_corsi_task,2023.1.3,Win32,4.996951859,"[[-0.35125,0.36625],[0.25625,0.0975],[0.45375,0.175],[0.6375,0.27375],[0.4625,0.35875],[0.4125,-0.1325],[-0.01125,-0.295],[-0.675,0.29875],[0.03125,-0.41]]",main,"[-0.37037037037037035,0.4222222222222222,0.25555555555555554,0.4148148148148148]","[0.36666666666666664,0.15092592592592594,0.10462962962962963,-0.45185185185185184]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[14.108299999999815,17.037699999999745,20.44979999999984,26.890399999999914]","[""blk1"",""blk3"",""blk2""]","[0,0,0]",0,0,0,0,0,1,,,,,,
,,,,,,,,INC_J_BEG_06,001,2023-07-20_09h19.00.108,reverse_corsi_task,2023.1.3,Win32,4.996951859,,,,,,,,,,,,,,,,,0,0,0,0,1,
,,,,,,,,INC_J_BEG_06,001,2023-07-20_09h19.00.108,reverse_corsi_task,2023.1.3,Win32,4.996951859,"[[0.05875,-0.0575],[0.4125,-0.1325],[-0.01875,0.235],[-0.3575,-0.05625],[-0.24625,0.04375],[-0.55125,-0.13375],[-0.285,-0.27125],[-0.09875,0.065],[-0.68625,-0.225]]",main,"[0.03611111111111111,0.4027777777777778,0.4009259259259259,-0.030555555555555555,-0.030555555555555555,0.48333333333333334,0.38425925925925924]","[-0.07962962962962963,-0.11851851851851852,-0.11851851851851852,0.22870370370370371,0.22870370370370371,-0.4842592592592593,-0.45740740740740743]","[1,1,0,1,1,1,1]","[0,0,0,0,0,0,0]","[0,0,1,0,0,0,0]","[1.4582000000001756,3.1566000000000827,3.8852000000001965,6.121600000000086,6.610500000000002,9.067100000000096,15.694999999999993]","[""blk1"",""blk2"",""blk2"",""blk3"",""blk3""]","[0,1,0]",0,0,0,0,0,1,,,,,,2
