key_resp.keys,key_resp.rt,key_resp.duration,instruct_loop.thisRepN,instruct_loop.thisTrialN,instruct_loop.thisN,instruct_loop.thisIndex,instruct_loop.ran,participant*,session,date,expName,psychopyVersion,OS,frameRate,positions,trial_type,corsi_mouse.x,corsi_mouse.y,corsi_mouse.leftButton,corsi_mouse.midButton,corsi_mouse.rightButton,corsi_mouse.time,corsi_mouse.clicked_name,correct_list,corsi_correct,repeat_loop.thisRepN,repeat_loop.thisTrialN,repeat_loop.thisN,repeat_loop.thisIndex,repeat_loop.ran,corsi_trials.thisRepN,corsi_trials.thisTrialN,corsi_trials.thisN,corsi_trials.thisIndex,corsi_trials.ran,final_corsi_span
space,43.1446,,0,0,0,0,1,ADV_EN_24,1,2023-08-30_12h02.19.563,reverse_corsi_task,2023.1.3,Win32,60.90504903,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,ADV_EN_24,1,2023-08-30_12h02.19.563,reverse_corsi_task,2023.1.3,Win32,60.90504903,"[[-0.35125,0.36625],[-0.26625,0.235],[0.4625,0.35875],[-0.12125,-0.12625],[-0.01125,-0.295],[0.57875,-0.31375],[0.0675,0.07375],[-0.4075,0.11875],[0.4125,-0.1325]]",practice,"[-0.2722222222222222,-0.32314814814814813,0.37777777777777777,0.3611111111111111]","[0.21666666666666667,0.34814814814814815,-0.4861111111111111,-0.4638888888888889]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[1.6261000000005623,2.0557000000001864,3.2586000000005555,3.90170000000019]","[""blk2"",""blk1""]","[1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,ADV_EN_24,1,2023-08-30_12h02.19.563,reverse_corsi_task,2023.1.3,Win32,60.90504903,,,,,,,,,,,,,,,,,0,0,0,0,1,
,,,,,,,,ADV_EN_24,1,2023-08-30_12h02.19.563,reverse_corsi_task,2023.1.3,Win32,60.90504903,"[[0.365,-0.27625],[-0.6025,0.0725],[-0.285,-0.27125],[0.22,0.2425],[-0.01125,-0.295],[0.0675,0.07375],[-0.24625,0.04375],[0.57875,-0.31375],[0.1925,-0.295]]",practice,"[-0.5601851851851852,0.33240740740740743,0.4064814814814815]","[0.06481481481481481,-0.2657407407407407,-0.46574074074074073]","[1,1,1]","[0,0,0]","[0,0,0]","[2.869299999999825,3.6023999999994487,4.308200000000198]","[""blk2"",""blk1""]","[1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,ADV_EN_24,1,2023-08-30_12h02.19.563,reverse_corsi_task,2023.1.3,Win32,60.90504903,,,,,,,,,,,,,,,,,1,0,1,0,1,
,,,,,,,,ADV_EN_24,1,2023-08-30_12h02.19.563,reverse_corsi_task,2023.1.3,Win32,60.90504903,"[[-0.485,0.34625],[-0.45875,-0.3],[0.45375,0.175],[-0.68625,-0.225],[-0.12125,-0.12625],[0.19375,-0.17125],[0.57875,-0.31375],[0.03125,-0.41],[-0.26625,0.235]]",practice,"[0.4324074074074074,-0.4222222222222222,-0.4722222222222222,0.28055555555555556]","[0.1425925925925926,-0.28703703703703703,0.32407407407407407,-0.42962962962962964]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[0.952399999999443,1.7867999999998148,2.5472999999998223,3.4303999999994517]","[""blk3"",""blk2"",""blk1""]","[1,1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,ADV_EN_24,1,2023-08-30_12h02.19.563,reverse_corsi_task,2023.1.3,Win32,60.90504903,,,,,,,,,,,,,,,,,0,0,0,0,1,
,,,,,,,,ADV_EN_24,1,2023-08-30_12h02.19.563,reverse_corsi_task,2023.1.3,Win32,60.90504903,"[[-0.675,0.29875],[-0.16125,-0.28],[-0.45875,-0.3],[0.30125,-0.0175],[0.54,0.03625],[-0.01125,-0.295],[-0.12125,-0.12625],[-0.4075,0.11875],[-0.6025,0.0725]]",practice,"[-0.4583333333333333,-0.17592592592592593,-0.6796296296296296,0.3574074074074074]","[-0.32407407407407407,-0.26481481481481484,0.30092592592592593,-0.45185185185185184]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[1.2542999999998017,1.8987000000001757,2.5204000000003646,3.5517000000001815]","[""blk3"",""blk2"",""blk1""]","[1,1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,ADV_EN_24,1,2023-08-30_12h02.19.563,reverse_corsi_task,2023.1.3,Win32,60.90504903,,,,,,,,,,,,,,,,,1,0,1,0,1,
space,7.7819,,0,0,0,0,1,ADV_EN_24,1,2023-08-30_12h02.19.563,reverse_corsi_task,2023.1.3,Win32,60.90504903,,,,,,,,,,,,,,,,,,,,,,
