key_resp.keys,key_resp.rt,key_resp.duration,instruct_loop.thisRepN,instruct_loop.thisTrialN,instruct_loop.thisN,instruct_loop.thisIndex,instruct_loop.ran,participant*,session,date,expName,psychopyVersion,OS,frameRate,positions,trial_type,corsi_mouse.x,corsi_mouse.y,corsi_mouse.leftButton,corsi_mouse.midButton,corsi_mouse.rightButton,corsi_mouse.time,corsi_mouse.clicked_name,correct_list,corsi_correct,repeat_loop.thisRepN,repeat_loop.thisTrialN,repeat_loop.thisN,repeat_loop.thisIndex,repeat_loop.ran,corsi_trials.thisRepN,corsi_trials.thisTrialN,corsi_trials.thisN,corsi_trials.thisIndex,corsi_trials.ran,final_corsi_span
space,29.4668,,0,0,0,0,1,INC_J_ADV_03,001,2023-07-20_09h10.39.674,reverse_corsi_task,2023.1.3,Win32,4.999600032,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,INC_J_ADV_03,001,2023-07-20_09h10.39.674,reverse_corsi_task,2023.1.3,Win32,4.999600032,"[[-0.01125,-0.295],[0.0675,0.07375],[0.6375,0.27375],[0.19375,-0.17125],[0.62875,-0.1825],[-0.12125,-0.12625],[0.05875,-0.0575],[0.57875,-0.31375],[0.30125,-0.0175]]",practice,"[0.08055555555555556,-0.020370370370370372,0.46111111111111114]","[0.07314814814814814,-0.25925925925925924,-0.46296296296296297]","[1,1,1]","[0,0,0]","[0,0,0]","[6.862399999999909,7.59829999999981,9.332499999999996]","[""blk2"",""blk1""]","[1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,INC_J_ADV_03,001,2023-07-20_09h10.39.674,reverse_corsi_task,2023.1.3,Win32,4.999600032,,,,,,,,,,,,,,,,,0,0,0,0,1,
,,,,,,,,INC_J_ADV_03,001,2023-07-20_09h10.39.674,reverse_corsi_task,2023.1.3,Win32,4.999600032,"[[-0.18625,0.41125],[0.6375,0.27375],[0.25625,0.0975],[-0.0225,0.395],[0.05875,-0.0575],[-0.01875,0.235],[0.54,0.03625],[0.4625,0.35875],[0.4125,-0.1325]]",practice,"[0.6592592592592592,-0.16296296296296298,0.41388888888888886]","[0.2361111111111111,0.36574074074074076,-0.43333333333333335]","[1,1,1]","[0,0,0]","[0,0,0]","[2.435100000000091,3.9352999999998133,10.644899999999907]","[""blk2"",""blk1""]","[1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,INC_J_ADV_03,001,2023-07-20_09h10.39.674,reverse_corsi_task,2023.1.3,Win32,4.999600032,,,,,,,,,,,,,,,,,1,0,1,0,1,
,,,,,,,,INC_J_ADV_03,001,2023-07-20_09h10.39.674,reverse_corsi_task,2023.1.3,Win32,4.999600032,"[[0.57875,-0.31375],[0.16625,0.3825],[0.4125,-0.1325],[0.22,0.2425],[0.45375,0.175],[-0.675,0.29875],[-0.01875,0.235],[0.54,0.03625],[0.28875,0.39875]]",practice,"[0.3824074074074074,0.1425925925925926,0.17962962962962964,0.6092592592592593,0.4398148148148148]","[-0.11944444444444445,0.34814814814814815,0.3768518518518518,-0.32037037037037036,-0.4675925925925926]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[1.4838000000002722,3.433200000000184,4.15910000000008,7.371600000000086,10.323900000000364]","[""blk3"",""blk2"",""blk2"",""blk1""]","[1,1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,INC_J_ADV_03,001,2023-07-20_09h10.39.674,reverse_corsi_task,2023.1.3,Win32,4.999600032,,,,,,,,,,,,,,,,,0,0,0,0,1,
,,,,,,,,INC_J_ADV_03,001,2023-07-20_09h10.39.674,reverse_corsi_task,2023.1.3,Win32,4.999600032,"[[0.19375,-0.17125],[0.25625,0.0975],[-0.4075,0.11875],[-0.18625,0.41125],[0.22,0.2425],[0.54,0.03625],[-0.6025,0.0725],[0.0675,0.07375],[0.4625,0.35875]]",practice,"[-0.4222222222222222,0.24444444444444444,-0.40370370370370373,0.337037037037037]","[0.11481481481481481,0.1111111111111111,0.10462962962962963,-0.44351851851851853]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[1.702399999999912,2.9505000000000052,6.618700000000189,8.109499999999997]","[""blk3"",""blk2"",""blk3""]","[0,0]",0,0,0,0,0,1,,,,,,
,,,,,,,,INC_J_ADV_03,001,2023-07-20_09h10.39.674,reverse_corsi_task,2023.1.3,Win32,4.999600032,,,,,,,,,,,,,,,,,1,0,1,0,1,
space,10.6257,,0,0,0,0,1,INC_J_ADV_03,001,2023-07-20_09h10.39.674,reverse_corsi_task,2023.1.3,Win32,4.999600032,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,INC_J_ADV_03,001,2023-07-20_09h10.39.674,reverse_corsi_task,2023.1.3,Win32,4.999600032,"[[0.03125,-0.41],[-0.26625,0.235],[0.365,-0.27625],[-0.3575,-0.05625],[0.57875,-0.31375],[-0.45875,-0.3],[0.25625,0.0975],[0.1925,-0.295],[-0.4075,0.11875]]",main,"[0.38333333333333336,-0.22407407407407406,-0.017592592592592594,0.03611111111111111,0.36203703703703705]","[-0.2796296296296296,0.22870370370370371,-0.41759259259259257,-0.3972222222222222,-0.43703703703703706]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[1.7042999999998187,3.416399999999925,5.613799999999827,6.3493999999999176,7.090100000000092]","[""blk3"",""blk2"",""blk1"",""blk1""]","[1,1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,INC_J_ADV_03,001,2023-07-20_09h10.39.674,reverse_corsi_task,2023.1.3,Win32,4.999600032,,,,,,,,,,,,,,,,,0,0,0,0,1,
,,,,,,,,INC_J_ADV_03,001,2023-07-20_09h10.39.674,reverse_corsi_task,2023.1.3,Win32,4.999600032,"[[0.45375,0.175],[0.62875,-0.1825],[0.22,0.2425],[0.4125,-0.1325],[-0.45875,-0.3],[-0.26625,0.235],[0.19375,-0.17125],[0.1925,-0.295],[-0.16125,-0.28]]",main,"[0.2490740740740741,0.6916666666666667,0.6796296296296296,0.6037037037037037,0.4759259259259259,0.3962962962962963]","[0.22592592592592592,-0.20555555555555555,-0.20833333333333334,-0.16574074074074074,0.1648148148148148,-0.4388888888888889]","[1,1,1,1,1,1]","[0,0,0,0,0,0]","[0,0,0,0,0,0]","[1.7159999999999798,3.1854999999999905,3.9163999999998964,5.6268999999998925,7.105399999999889,8.591899999999896]","[""blk3"",""blk2"",""blk1""]","[1,1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,INC_J_ADV_03,001,2023-07-20_09h10.39.674,reverse_corsi_task,2023.1.3,Win32,4.999600032,"[[0.4125,-0.1325],[0.22,0.2425],[0.19375,-0.17125],[0.4625,0.35875],[-0.12125,-0.12625],[0.25625,0.0975],[0.62875,-0.1825],[-0.285,-0.27125],[-0.55125,-0.13375]]",main,"[0.44722222222222224,0.19166666666666668,0.225,0.43703703703703706,0.43333333333333335,0.3861111111111111]","[0.33240740740740743,-0.21481481481481482,0.2351851851851852,-0.14074074074074075,-0.48333333333333334,-0.475]","[1,1,1,1,1,1]","[0,0,0,0,0,0]","[0,0,0,0,0,0]","[1.275700000000171,2.746899999999897,4.456200000000166,5.925700000000177,8.152299999999798,16.261899999999883]","[""blk4"",""blk3"",""blk2"",""blk1""]","[1,1,1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,INC_J_ADV_03,001,2023-07-20_09h10.39.674,reverse_corsi_task,2023.1.3,Win32,4.999600032,,,,,,,,,,,,,,,,,0,0,0,0,1,
