key_resp.keys,key_resp.rt,key_resp.duration,instruct_loop.thisRepN,instruct_loop.thisTrialN,instruct_loop.thisN,instruct_loop.thisIndex,instruct_loop.ran,participant*,session,date,expName,psychopyVersion,OS,frameRate,positions,trial_type,corsi_mouse.x,corsi_mouse.y,corsi_mouse.leftButton,corsi_mouse.midButton,corsi_mouse.rightButton,corsi_mouse.time,corsi_mouse.clicked_name,correct_list,corsi_correct,repeat_loop.thisRepN,repeat_loop.thisTrialN,repeat_loop.thisN,repeat_loop.thisIndex,repeat_loop.ran,corsi_trials.thisRepN,corsi_trials.thisTrialN,corsi_trials.thisN,corsi_trials.thisIndex,corsi_trials.ran,final_corsi_span
space,60.008,,0,0,0,0,1,INC_J_ADV_011,001,2023-07-20_09h08.12.612,reverse_corsi_task,2023.1.3,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,INC_J_ADV_011,001,2023-07-20_09h08.12.612,reverse_corsi_task,2023.1.3,Win32,59.95203837,"[[-0.18625,0.41125],[-0.09875,0.065],[0.57875,-0.31375],[0.16625,0.3825],[-0.285,-0.27125],[-0.485,0.34625],[-0.35125,0.36625],[-0.4075,0.11875],[-0.0225,0.395]]",practice,"[-0.07916666666666666,-0.24305555555555555,-0.2013888888888889,0.3763888888888889]","[0.041666666666666664,0.44305555555555554,0.41805555555555557,-0.44305555555555554]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[2.75,3.530000000000001,4.280000000000001,5.829999999999984]","[""blk2"",""blk1""]","[1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,INC_J_ADV_011,001,2023-07-20_09h08.12.612,reverse_corsi_task,2023.1.3,Win32,59.95203837,,,,,,,,,,,,,,,,,0,0,0,0,1,
,,,,,,,,INC_J_ADV_011,001,2023-07-20_09h08.12.612,reverse_corsi_task,2023.1.3,Win32,59.95203837,"[[0.22,0.2425],[-0.3575,-0.05625],[0.28875,0.39875],[-0.45875,-0.3],[-0.285,-0.27125],[-0.16125,-0.28],[0.365,-0.27625],[0.4625,0.35875],[-0.6025,0.0725]]",practice,"[-0.3638888888888889,0.20416666666666666,0.2972222222222222]","[-0.06527777777777778,0.2625,-0.46805555555555556]","[1,1,1]","[0,0,0]","[0,0,0]","[1.3129999999999882,2.1299999999999955,2.9799999999999898]","[""blk2"",""blk1""]","[1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,INC_J_ADV_011,001,2023-07-20_09h08.12.612,reverse_corsi_task,2023.1.3,Win32,59.95203837,,,,,,,,,,,,,,,,,1,0,1,0,1,
,,,,,,,,INC_J_ADV_011,001,2023-07-20_09h08.12.612,reverse_corsi_task,2023.1.3,Win32,59.95203837,"[[-0.45875,-0.3],[0.45375,0.175],[0.25625,0.0975],[0.1925,-0.295],[-0.485,0.34625],[0.28875,0.39875],[0.4625,0.35875],[-0.675,0.29875],[0.16625,0.3825]]",practice,"[0.2625,0.4375,-0.46944444444444444,0.44305555555555554]","[0.09027777777777778,0.1486111111111111,-0.32083333333333336,-0.46805555555555556]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[0.8650000000000091,1.3489999999999895,2.2489999999999952,3.4819999999999993]","[""blk3"",""blk2"",""blk1""]","[1,1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,INC_J_ADV_011,001,2023-07-20_09h08.12.612,reverse_corsi_task,2023.1.3,Win32,59.95203837,,,,,,,,,,,,,,,,,0,0,0,0,1,
,,,,,,,,INC_J_ADV_011,001,2023-07-20_09h08.12.612,reverse_corsi_task,2023.1.3,Win32,59.95203837,"[[0.6375,0.27375],[-0.675,0.29875],[0.03125,-0.41],[-0.12125,-0.12625],[0.1925,-0.295],[-0.3575,-0.05625],[-0.09875,0.065],[0.4625,0.35875],[-0.01875,0.235]]",practice,"[0.04583333333333333,-0.6708333333333333,0.6055555555555555,0.37222222222222223]","[-0.42777777777777776,0.29583333333333334,0.26805555555555555,-0.4625]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[1.5829999999999984,2.4339999999999975,3.3329999999999984,4.167000000000002]","[""blk3"",""blk2"",""blk1""]","[1,1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,INC_J_ADV_011,001,2023-07-20_09h08.12.612,reverse_corsi_task,2023.1.3,Win32,59.95203837,,,,,,,,,,,,,,,,,1,0,1,0,1,
space,6.488,,0,0,0,0,1,INC_J_ADV_011,001,2023-07-20_09h08.12.612,reverse_corsi_task,2023.1.3,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,INC_J_ADV_011,001,2023-07-20_09h08.12.612,reverse_corsi_task,2023.1.3,Win32,59.95203837,"[[-0.55125,-0.13375],[0.4625,0.35875],[0.22,0.2425],[0.57875,-0.31375],[-0.285,-0.27125],[-0.3575,-0.05625],[-0.12125,-0.12625],[0.16625,0.3825],[-0.24625,0.04375]]",main,"[0.24583333333333332,0.48333333333333334,-0.5375,0.3597222222222222]","[0.24861111111111112,0.3347222222222222,-0.12361111111111112,-0.4513888888888889]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[1.413000000000011,1.929000000000002,2.8460000000000036,3.695999999999998]","[""blk3"",""blk2"",""blk1""]","[1,1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,INC_J_ADV_011,001,2023-07-20_09h08.12.612,reverse_corsi_task,2023.1.3,Win32,59.95203837,,,,,,,,,,,,,,,,,0,0,0,0,1,
,,,,,,,,INC_J_ADV_011,001,2023-07-20_09h08.12.612,reverse_corsi_task,2023.1.3,Win32,59.95203837,"[[0.22,0.2425],[0.25625,0.0975],[-0.285,-0.27125],[-0.55125,-0.13375],[-0.01125,-0.295],[-0.675,0.29875],[0.57875,-0.31375],[-0.0225,0.395],[-0.6025,0.0725]]",main,"[-0.28194444444444444,0.2569444444444444,0.24305555555555555,0.42083333333333334]","[-0.2847222222222222,0.10138888888888889,0.25416666666666665,-0.4486111111111111]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[1.5049999999999955,2.2309999999999945,2.5819999999999936,3.365000000000009]","[""blk3"",""blk2"",""blk1""]","[1,1,1]",1,0,0,0,0,1,,,,,,
