key_resp.keys,key_resp.rt,key_resp.duration,instruct_loop.thisRepN,instruct_loop.thisTrialN,instruct_loop.thisN,instruct_loop.thisIndex,instruct_loop.ran,participant*,session,date,expName,psychopyVersion,OS,frameRate,positions,trial_type,corsi_mouse.x,corsi_mouse.y,corsi_mouse.leftButton,corsi_mouse.midButton,corsi_mouse.rightButton,corsi_mouse.time,corsi_mouse.clicked_name,correct_list,corsi_correct,repeat_loop.thisRepN,repeat_loop.thisTrialN,repeat_loop.thisN,repeat_loop.thisIndex,repeat_loop.ran,corsi_trials.thisRepN,corsi_trials.thisTrialN,corsi_trials.thisN,corsi_trials.thisIndex,corsi_trials.ran,final_corsi_span
space,38.898,,0,0,0,0,1,INC_J_BEG_07,001,2023-07-20_09h07.12.205,reverse_corsi_task,2023.1.3,Linux x86_64,59.95922773,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,INC_J_BEG_07,001,2023-07-20_09h07.12.205,reverse_corsi_task,2023.1.3,Linux x86_64,59.95922773,"[[-0.485,0.34625],[0.62875,-0.1825],[-0.24625,0.04375],[0.54,0.03625],[-0.3575,-0.05625],[0.57875,-0.31375],[-0.01125,-0.295],[-0.18625,0.41125],[-0.01875,0.235]]",practice,"[-0.5037274113407841,0.6317946822554977,0.42242409035011574]","[0.36235709013762296,-0.1842519689489294,-0.45692342122395835]","[1,1,1]","[0,0,0]","[0,0,0]","[2.0881999999992615,3.4895000000000067,4.988699999999255]","[""blk1"",""blk2""]","[0,0]",0,0,0,0,0,1,,,,,,
,,,,,,,,INC_J_BEG_07,001,2023-07-20_09h07.12.205,reverse_corsi_task,2023.1.3,Linux x86_64,59.95922773,,,,,,,,,,,,,,,,,0,0,0,0,1,
,,,,,,,,INC_J_BEG_07,001,2023-07-20_09h07.12.205,reverse_corsi_task,2023.1.3,Linux x86_64,59.95922773,"[[0.4125,-0.1325],[-0.55125,-0.13375],[-0.4075,0.11875],[0.16625,0.3825],[0.30125,-0.0175],[-0.12125,-0.12625],[-0.35125,0.36625],[-0.01125,-0.295],[0.365,-0.27625]]",practice,"[0.3700557002314815,-0.5444679825394242,0.39741267451533563,0.3981483742042824]","[-0.10037412290219908,-0.11819373236762153,-0.12820118091724536,-0.4500701904296875]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[0.8545999999977596,2.7354999999999876,5.113699999999255,9.512799999997014]","[""blk1"",""blk2"",""blk1""]","[0,0]",0,0,0,0,0,1,,,,,,
,,,,,,,,INC_J_BEG_07,001,2023-07-20_09h07.12.205,reverse_corsi_task,2023.1.3,Linux x86_64,59.95922773,,,,,,,,,,,,,,,,,1,0,1,0,1,
,,,,,,,,INC_J_BEG_07,001,2023-07-20_09h07.12.205,reverse_corsi_task,2023.1.3,Linux x86_64,59.95922773,"[[0.57875,-0.31375],[-0.26625,0.235],[0.62875,-0.1825],[-0.6025,0.0725],[0.4625,0.35875],[0.28875,0.39875],[0.365,-0.27625],[-0.12125,-0.12625],[0.45375,0.175]]",practice,"[0.6261813693576389,0.5929794876663773,-0.26203941062644676,0.5980376066984954,0.44320656105324074]","[-0.1858877111364294,-0.19612856264467593,0.2048858642578125,-0.3250186496310764,-0.42916988796657984]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[3.089199999999252,6.973199999999252,9.131199999999254,11.165300000000755,12.416699999999253]","[""blk3"",""blk3"",""blk2"",""blk1""]","[1,1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,INC_J_BEG_07,001,2023-07-20_09h07.12.205,reverse_corsi_task,2023.1.3,Linux x86_64,59.95922773,,,,,,,,,,,,,,,,,0,0,0,0,1,
,,,,,,,,INC_J_BEG_07,001,2023-07-20_09h07.12.205,reverse_corsi_task,2023.1.3,Linux x86_64,59.95922773,"[[-0.0225,0.395],[-0.01875,0.235],[-0.16125,-0.28],[-0.12125,-0.12625],[0.19375,-0.17125],[0.0675,0.07375],[0.03125,-0.41],[-0.55125,-0.13375],[-0.45875,-0.3]]",practice,"[-0.16203398527922452,-0.03427745677806713,-0.046929536042390044,0.3432647705078125,0.35706617567274307]","[-0.2920646384910301,0.19810143929940682,0.38077030888310187,-0.42032436794704864,-0.4479426066080729]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[0.565800000000749,2.037399999998513,2.8873999999985216,4.314699999999263,5.806800000000763]","[""blk3"",""blk2"",""blk1""]","[1,1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,INC_J_BEG_07,001,2023-07-20_09h07.12.205,reverse_corsi_task,2023.1.3,Linux x86_64,59.95922773,,,,,,,,,,,,,,,,,1,0,1,0,1,
space,10.3392,,0,0,0,0,1,INC_J_BEG_07,001,2023-07-20_09h07.12.205,reverse_corsi_task,2023.1.3,Linux x86_64,59.95922773,,,,,,,,,,,,,,,,,,,,,,
