key_resp.keys,key_resp.rt,key_resp.duration,instruct_loop.thisRepN,instruct_loop.thisTrialN,instruct_loop.thisN,instruct_loop.thisIndex,instruct_loop.ran,participant*,session,date,expName,psychopyVersion,OS,frameRate,positions,trial_type,corsi_mouse.x,corsi_mouse.y,corsi_mouse.leftButton,corsi_mouse.midButton,corsi_mouse.rightButton,corsi_mouse.time,corsi_mouse.clicked_name,correct_list,corsi_correct,repeat_loop.thisRepN,repeat_loop.thisTrialN,repeat_loop.thisN,repeat_loop.thisIndex,repeat_loop.ran,corsi_trials.thisRepN,corsi_trials.thisTrialN,corsi_trials.thisN,corsi_trials.thisIndex,corsi_trials.ran,final_corsi_span
space,30.5255,,0,0,0,0,1,INC_J_BEG_012,001,2023-07-20_09h11.15.185,reverse_corsi_task,2023.1.3,Win32,4.998200648,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,INC_J_BEG_012,001,2023-07-20_09h11.15.185,reverse_corsi_task,2023.1.3,Win32,4.998200648,"[[-0.35125,0.36625],[0.6375,0.27375],[0.1925,-0.295],[0.19375,-0.17125],[-0.68625,-0.225],[-0.4075,0.11875],[-0.01125,-0.295],[0.05875,-0.0575],[0.4625,0.35875]]",practice,"[0.6472222222222223,0.6268518518518519,-0.39166666666666666,0.6574074074074074,0.4425925925925926]","[0.2824074074074074,0.2611111111111111,0.35555555555555557,0.2675925925925926,-0.4425925925925926]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[2.4486000000000843,7.409900000000135,11.393,13.13990000000014,14.631300000000053]","[""blk2"",""blk2"",""blk1"",""blk2""]","[1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,INC_J_BEG_012,001,2023-07-20_09h11.15.185,reverse_corsi_task,2023.1.3,Win32,4.998200648,,,,,,,,,,,,,,,,,0,0,0,0,1,
,,,,,,,,INC_J_BEG_012,001,2023-07-20_09h11.15.185,reverse_corsi_task,2023.1.3,Win32,4.998200648,"[[-0.55125,-0.13375],[-0.16125,-0.28],[-0.01125,-0.295],[-0.4075,0.11875],[0.05875,-0.0575],[0.03125,-0.41],[-0.35125,0.36625],[-0.45875,-0.3],[-0.285,-0.27125]]",practice,"[-0.5407407407407407,-0.15,0.4351851851851852]","[-0.1425925925925926,-0.2462962962962963,-0.45925925925925926]","[1,1,1]","[0,0,0]","[0,0,0]","[3.1912000000001797,4.902400000000142,8.857300000000052]","[""blk1"",""blk2""]","[0,0]",0,0,0,0,0,1,,,,,,
,,,,,,,,INC_J_BEG_012,001,2023-07-20_09h11.15.185,reverse_corsi_task,2023.1.3,Win32,4.998200648,,,,,,,,,,,,,,,,,1,0,1,0,1,
,,,,,,,,INC_J_BEG_012,001,2023-07-20_09h11.15.185,reverse_corsi_task,2023.1.3,Win32,4.998200648,"[[-0.3575,-0.05625],[-0.24625,0.04375],[-0.26625,0.235],[0.4625,0.35875],[0.62875,-0.1825],[-0.45875,-0.3],[0.03125,-0.41],[-0.675,0.29875],[-0.12125,-0.12625]]",practice,"[-0.34444444444444444,-0.25,-0.24259259259259258,0.4101851851851852]","[-0.06296296296296296,0.014814814814814815,0.21296296296296297,-0.4444444444444444]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[2.7620000000000005,3.9933000000000476,5.213200000000185,7.201100000000096]","[""blk1"",""blk2"",""blk3""]","[0,1,0]",0,0,0,0,0,1,,,,,,
,,,,,,,,INC_J_BEG_012,001,2023-07-20_09h11.15.185,reverse_corsi_task,2023.1.3,Win32,4.998200648,,,,,,,,,,,,,,,,,0,0,0,0,1,
,,,,,,,,INC_J_BEG_012,001,2023-07-20_09h11.15.185,reverse_corsi_task,2023.1.3,Win32,4.998200648,"[[-0.55125,-0.13375],[0.25625,0.0975],[-0.675,0.29875],[-0.26625,0.235],[0.03125,-0.41],[0.6375,0.27375],[0.22,0.2425],[-0.45875,-0.3],[-0.18625,0.41125]]",practice,"[-0.6962962962962963,0.2518518518518518,-0.5574074074074075,0.425]","[0.29907407407407405,0.09259259259259259,-0.10462962962962963,-0.4537037037037037]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[1.4761999999999489,4.4325000000000045,5.66359999999986,6.908599999999865]","[""blk3"",""blk2"",""blk1""]","[1,1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,INC_J_BEG_012,001,2023-07-20_09h11.15.185,reverse_corsi_task,2023.1.3,Win32,4.998200648,,,,,,,,,,,,,,,,,1,0,1,0,1,
space,8.3081,0.0005,0,0,0,0,1,INC_J_BEG_012,001,2023-07-20_09h11.15.185,reverse_corsi_task,2023.1.3,Win32,4.998200648,,,,,,,,,,,,,,,,,,,,,,
