key_resp.keys,key_resp.rt,key_resp.duration,instruct_loop.thisRepN,instruct_loop.thisTrialN,instruct_loop.thisN,instruct_loop.thisIndex,instruct_loop.ran,participant*,session,date,expName,psychopyVersion,OS,frameRate,positions,trial_type,corsi_mouse.x,corsi_mouse.y,corsi_mouse.leftButton,corsi_mouse.midButton,corsi_mouse.rightButton,corsi_mouse.time,corsi_mouse.clicked_name,correct_list,corsi_correct,repeat_loop.thisRepN,repeat_loop.thisTrialN,repeat_loop.thisN,repeat_loop.thisIndex,repeat_loop.ran,corsi_trials.thisRepN,corsi_trials.thisTrialN,corsi_trials.thisN,corsi_trials.thisIndex,corsi_trials.ran,final_corsi_span
space,18.718,,0,0,0,0,1,ADV_EN_20,001,2023-08-30_11h57.03.919,reverse_corsi_task,2023.1.3,Win32,59.98080614,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,ADV_EN_20,001,2023-08-30_11h57.03.919,reverse_corsi_task,2023.1.3,Win32,59.98080614,"[[0.4125,-0.1325],[-0.0225,0.395],[-0.18625,0.41125],[0.54,0.03625],[-0.26625,0.235],[-0.16125,-0.28],[-0.09875,0.065],[0.19375,-0.17125],[-0.6025,0.0725]]",practice,"[0.012222222222222223,0.45,0.39555555555555555]","[0.39666666666666667,-0.16,-0.47444444444444445]","[1,1,1]","[0,0,0]","[0,0,0]","[1.1777999999970206,1.8120999999940395,2.7123999999910566]","[""blk2"",""blk1""]","[1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,ADV_EN_20,001,2023-08-30_11h57.03.919,reverse_corsi_task,2023.1.3,Win32,59.98080614,,,,,,,,,,,,,,,,,0,0,0,0,1,
,,,,,,,,ADV_EN_20,001,2023-08-30_11h57.03.919,reverse_corsi_task,2023.1.3,Win32,59.98080614,"[[0.05875,-0.0575],[-0.6025,0.0725],[-0.09875,0.065],[0.30125,-0.0175],[0.45375,0.175],[-0.24625,0.04375],[0.6375,0.27375],[-0.3575,-0.05625],[0.62875,-0.1825]]",practice,"[-0.5944444444444444,0.11,0.08555555555555555,0.3411111111111111]","[0.05,-0.07222222222222222,-0.07777777777777778,-0.43]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[1.4838999999910598,2.1802999999970183,2.5334999999999965,3.2134999999999962]","[""blk2"",""blk1""]","[1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,ADV_EN_20,001,2023-08-30_11h57.03.919,reverse_corsi_task,2023.1.3,Win32,59.98080614,,,,,,,,,,,,,,,,,1,0,1,0,1,
,,,,,,,,ADV_EN_20,001,2023-08-30_11h57.03.919,reverse_corsi_task,2023.1.3,Win32,59.98080614,"[[-0.485,0.34625],[-0.45875,-0.3],[-0.675,0.29875],[0.4125,-0.1325],[-0.09875,0.065],[0.365,-0.27625],[0.25625,0.0975],[-0.35125,0.36625],[0.22,0.2425]]",practice,"[-0.6344444444444445,-0.4222222222222222,-0.4411111111111111,-0.5022222222222222,0.37666666666666665,0.35333333333333333]","[0.2544444444444444,-0.37666666666666665,-0.31555555555555553,0.31,-0.4855555555555556,-0.46555555555555556]","[1,1,1,1,1,1]","[0,0,0,0,0,0]","[0,0,0,0,0,0]","[0.6652000000029687,1.3134999999999906,1.5822999999970193,2.6962000000029747,3.4284000000059507,4.495100000008932]","[""blk3"",""blk2"",""blk1""]","[1,1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,ADV_EN_20,001,2023-08-30_11h57.03.919,reverse_corsi_task,2023.1.3,Win32,59.98080614,,,,,,,,,,,,,,,,,0,0,0,0,1,
,,,,,,,,ADV_EN_20,001,2023-08-30_11h57.03.919,reverse_corsi_task,2023.1.3,Win32,59.98080614,"[[-0.68625,-0.225],[-0.01125,-0.295],[-0.485,0.34625],[-0.55125,-0.13375],[-0.26625,0.235],[-0.285,-0.27125],[0.25625,0.0975],[-0.18625,0.41125],[0.22,0.2425]]",practice,"[-0.48333333333333334,-0.008888888888888889,-0.6733333333333333,0.4488888888888889]","[0.3388888888888889,-0.2722222222222222,-0.24222222222222223,-0.47]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[1.2807999999970292,1.835700000002987,2.4024000000059686,3.133700000002989]","[""blk3"",""blk2"",""blk1""]","[1,1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,ADV_EN_20,001,2023-08-30_11h57.03.919,reverse_corsi_task,2023.1.3,Win32,59.98080614,,,,,,,,,,,,,,,,,1,0,1,0,1,
space,0.495,,0,0,0,0,1,ADV_EN_20,001,2023-08-30_11h57.03.919,reverse_corsi_task,2023.1.3,Win32,59.98080614,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,ADV_EN_20,001,2023-08-30_11h57.03.919,reverse_corsi_task,2023.1.3,Win32,59.98080614,"[[-0.675,0.29875],[-0.01875,0.235],[-0.4075,0.11875],[-0.24625,0.04375],[-0.0225,0.395],[-0.35125,0.36625],[0.4625,0.35875],[0.365,-0.27625],[-0.18625,0.41125]]",main,"[-0.42777777777777776,-0.04666666666666667,-0.6511111111111111,0.33666666666666667]","[0.13333333333333333,0.2288888888888889,0.28555555555555556,-0.4488888888888889]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[0.9992999999970209,1.3835000000000122,1.9990999999940442,2.900399999991066]","[""blk3"",""blk2"",""blk1""]","[1,1,1]",1,0,0,0,0,1,,,,,,
