key_resp.keys,key_resp.rt,key_resp.duration,instruct_loop.thisRepN,instruct_loop.thisTrialN,instruct_loop.thisN,instruct_loop.thisIndex,instruct_loop.ran,participant*,session,date,expName,psychopyVersion,OS,frameRate,positions,trial_type,corsi_mouse.x,corsi_mouse.y,corsi_mouse.leftButton,corsi_mouse.midButton,corsi_mouse.rightButton,corsi_mouse.time,corsi_mouse.clicked_name,correct_list,corsi_correct,repeat_loop.thisRepN,repeat_loop.thisTrialN,repeat_loop.thisN,repeat_loop.thisIndex,repeat_loop.ran,corsi_trials.thisRepN,corsi_trials.thisTrialN,corsi_trials.thisN,corsi_trials.thisIndex,corsi_trials.ran,final_corsi_span
space,29.1841,,0,0,0,0,1,INC_J_ADV_02,001,2023-07-20_09h08.34.746,reverse_corsi_task,2023.1.3,Win32,60.09976561,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,INC_J_ADV_02,001,2023-07-20_09h08.34.746,reverse_corsi_task,2023.1.3,Win32,60.09976561,"[[0.45375,0.175],[-0.12125,-0.12625],[-0.01125,-0.295],[-0.26625,0.235],[0.1925,-0.295],[-0.4075,0.11875],[-0.16125,-0.28],[-0.01875,0.235],[-0.285,-0.27125]]",practice,"[-0.11979166666666667,0.41796875,0.359375]","[-0.13802083333333334,0.15625,-0.4388020833333333]","[1,1,1]","[0,0,0]","[0,0,0]","[1.8784000000059535,2.8423000000119174,4.0920999999940335]","[""blk2"",""blk1""]","[1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,INC_J_ADV_02,001,2023-07-20_09h08.34.746,reverse_corsi_task,2023.1.3,Win32,60.09976561,,,,,,,,,,,,,,,,,0,0,0,0,1,
,,,,,,,,INC_J_ADV_02,001,2023-07-20_09h08.34.746,reverse_corsi_task,2023.1.3,Win32,60.09976561,"[[-0.01875,0.235],[-0.6025,0.0725],[0.16625,0.3825],[0.0675,0.07375],[0.25625,0.0975],[0.54,0.03625],[0.45375,0.175],[0.19375,-0.17125],[-0.55125,-0.13375]]",practice,"[-0.5716145833333334,-0.0546875,0.3919270833333333]","[0.055989583333333336,0.2526041666666667,-0.4388020833333333]","[1,1,1]","[0,0,0]","[0,0,0]","[1.4648000000119197,2.2983000000119205,3.2143000000119173]","[""blk2"",""blk1""]","[1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,INC_J_ADV_02,001,2023-07-20_09h08.34.746,reverse_corsi_task,2023.1.3,Win32,60.09976561,,,,,,,,,,,,,,,,,1,0,1,0,1,
,,,,,,,,INC_J_ADV_02,001,2023-07-20_09h08.34.746,reverse_corsi_task,2023.1.3,Win32,60.09976561,"[[-0.09875,0.065],[0.19375,-0.17125],[-0.01875,0.235],[0.62875,-0.1825],[-0.68625,-0.225],[-0.01125,-0.295],[-0.26625,0.235],[0.1925,-0.295],[-0.12125,-0.12625]]",practice,"[-0.020833333333333332,0.21223958333333334,-0.13932291666666666,0.3958333333333333,0.3919270833333333]","[0.24739583333333334,-0.16276041666666666,0.06770833333333333,-0.421875,-0.4375]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[0.8808000000119165,1.6979000000059585,2.3640000000000043,3.163599999994034,4.563699999988074]","[""blk3"",""blk2"",""blk1""]","[1,1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,INC_J_ADV_02,001,2023-07-20_09h08.34.746,reverse_corsi_task,2023.1.3,Win32,60.09976561,,,,,,,,,,,,,,,,,0,0,0,0,1,
,,,,,,,,INC_J_ADV_02,001,2023-07-20_09h08.34.746,reverse_corsi_task,2023.1.3,Win32,60.09976561,"[[0.45375,0.175],[-0.35125,0.36625],[-0.26625,0.235],[-0.675,0.29875],[-0.12125,-0.12625],[-0.4075,0.11875],[0.03125,-0.41],[0.4625,0.35875],[-0.45875,-0.3]]",practice,"[-0.25390625,-0.3489583333333333,0.46484375,0.3815104166666667]","[0.24479166666666666,0.3541666666666667,0.16536458333333334,-0.4309895833333333]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[1.247499999999988,1.7804999999999893,2.580900000005954,3.513999999999996]","[""blk3"",""blk2"",""blk1""]","[1,1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,INC_J_ADV_02,001,2023-07-20_09h08.34.746,reverse_corsi_task,2023.1.3,Win32,60.09976561,,,,,,,,,,,,,,,,,1,0,1,0,1,
space,2.9845,,0,0,0,0,1,INC_J_ADV_02,001,2023-07-20_09h08.34.746,reverse_corsi_task,2023.1.3,Win32,60.09976561,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,INC_J_ADV_02,001,2023-07-20_09h08.34.746,reverse_corsi_task,2023.1.3,Win32,60.09976561,"[[0.03125,-0.41],[0.22,0.2425],[0.1925,-0.295],[0.05875,-0.0575],[-0.16125,-0.28],[-0.18625,0.41125],[-0.12125,-0.12625],[0.16625,0.3825],[-0.09875,0.065]]",main,"[0.24088541666666666,0.20052083333333334,0.028645833333333332,0.359375]","[-0.2955729166666667,0.21223958333333334,-0.4466145833333333,-0.4505208333333333]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[0.6960999999940611,1.3785000000000025,2.112900000005965,2.795599999994039]","[""blk3"",""blk2"",""blk1""]","[1,1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,INC_J_ADV_02,001,2023-07-20_09h08.34.746,reverse_corsi_task,2023.1.3,Win32,60.09976561,,,,,,,,,,,,,,,,,0,0,0,0,1,
