key_resp.keys,key_resp.rt,key_resp.duration,instruct_loop.thisRepN,instruct_loop.thisTrialN,instruct_loop.thisN,instruct_loop.thisIndex,instruct_loop.ran,participant*,session,date,expName,psychopyVersion,OS,frameRate,positions,trial_type,corsi_mouse.x,corsi_mouse.y,corsi_mouse.leftButton,corsi_mouse.midButton,corsi_mouse.rightButton,corsi_mouse.time,corsi_mouse.clicked_name,correct_list,corsi_correct,repeat_loop.thisRepN,repeat_loop.thisTrialN,repeat_loop.thisN,repeat_loop.thisIndex,repeat_loop.ran,corsi_trials.thisRepN,corsi_trials.thisTrialN,corsi_trials.thisN,corsi_trials.thisIndex,corsi_trials.ran,final_corsi_span
space,14.9961,,0,0,0,0,1,INC_J_BEG_016,001,2023-07-20_09h28.38.657,reverse_corsi_task,2023.1.3,Win32,60.33182504,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,INC_J_BEG_016,001,2023-07-20_09h28.38.657,reverse_corsi_task,2023.1.3,Win32,60.33182504,"[[0.30125,-0.0175],[-0.485,0.34625],[0.54,0.03625],[0.16625,0.3825],[-0.26625,0.235],[0.22,0.2425],[0.6375,0.27375],[0.45375,0.175],[-0.45875,-0.3]]",practice,"[0.2578125,-0.4921875,0.3723958333333333]","[-0.026041666666666668,0.33203125,-0.4388020833333333]","[1,1,1]","[0,0,0]","[0,0,0]","[2.881600000001498,4.230700000002983,6.84710000000149]","[""blk1"",""blk2""]","[0,0]",0,0,0,0,0,1,,,,,,
,,,,,,,,INC_J_BEG_016,001,2023-07-20_09h28.38.657,reverse_corsi_task,2023.1.3,Win32,60.33182504,,,,,,,,,,,,,,,,,0,0,0,0,1,
,,,,,,,,INC_J_BEG_016,001,2023-07-20_09h28.38.657,reverse_corsi_task,2023.1.3,Win32,60.33182504,"[[-0.6025,0.0725],[-0.3575,-0.05625],[-0.18625,0.41125],[0.4625,0.35875],[0.365,-0.27625],[-0.12125,-0.12625],[0.22,0.2425],[0.25625,0.0975],[-0.01125,-0.295]]",practice,"[-0.109375,0,0.4622395833333333]","[-0.15364583333333334,-0.296875,-0.4596354166666667]","[1,1,1]","[0,0,0]","[0,0,0]","[2.731700000002988,3.415200000002983,4.398299999997022]","[""blk6"",""blk9""]","[0,0]",0,0,0,0,0,1,,,,,,
,,,,,,,,INC_J_BEG_016,001,2023-07-20_09h28.38.657,reverse_corsi_task,2023.1.3,Win32,60.33182504,,,,,,,,,,,,,,,,,1,0,1,0,1,
,,,,,,,,INC_J_BEG_016,001,2023-07-20_09h28.38.657,reverse_corsi_task,2023.1.3,Win32,60.33182504,"[[-0.45875,-0.3],[-0.4075,0.11875],[0.4125,-0.1325],[0.365,-0.27625],[-0.26625,0.235],[0.6375,0.27375],[0.03125,-0.41],[-0.0225,0.395],[0.54,0.03625]]",practice,"[-0.3854166666666667,0.4075520833333333,0.3815104166666667,0.3841145833333333,0.4114583333333333]","[0.15885416666666666,-0.13411458333333334,-0.28125,-0.2421875,-0.4674479166666667]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[3.498299999997016,4.731999999999999,10.3648999999985,11.531699999995524,12.91489999999851]","[""blk2"",""blk3"",""blk4"",""blk4""]","[0,0,0]",0,0,0,0,0,1,,,,,,
,,,,,,,,INC_J_BEG_016,001,2023-07-20_09h28.38.657,reverse_corsi_task,2023.1.3,Win32,60.33182504,,,,,,,,,,,,,,,,,0,0,0,0,1,
,,,,,,,,INC_J_BEG_016,001,2023-07-20_09h28.38.657,reverse_corsi_task,2023.1.3,Win32,60.33182504,"[[0.25625,0.0975],[-0.35125,0.36625],[-0.68625,-0.225],[0.4625,0.35875],[-0.45875,-0.3],[0.54,0.03625],[-0.485,0.34625],[-0.4075,0.11875],[0.1925,-0.295]]",practice,"[-0.7096354166666666,-0.34765625,0.22526041666666666,0.37890625,0.37890625,0.3997395833333333]","[-0.2708333333333333,0.34375,0.08072916666666667,-0.4765625,-0.4765625,-0.4453125]","[1,1,1,1,1,1]","[0,0,0,0,0,0]","[0,0,0,0,0,0]","[2.3991000000014964,3.348700000002978,4.282300000004469,5.398700000002975,6.8654000000059625,7.86510000000149]","[""blk3"",""blk2"",""blk1""]","[1,1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,INC_J_BEG_016,001,2023-07-20_09h28.38.657,reverse_corsi_task,2023.1.3,Win32,60.33182504,,,,,,,,,,,,,,,,,1,0,1,0,1,
space,0.9195,,0,0,0,0,1,INC_J_BEG_016,001,2023-07-20_09h28.38.657,reverse_corsi_task,2023.1.3,Win32,60.33182504,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,INC_J_BEG_016,001,2023-07-20_09h28.38.657,reverse_corsi_task,2023.1.3,Win32,60.33182504,"[[-0.485,0.34625],[-0.55125,-0.13375],[0.4625,0.35875],[0.03125,-0.41],[0.365,-0.27625],[0.19375,-0.17125],[0.25625,0.0975],[0.57875,-0.31375],[-0.35125,0.36625]]",main,"[0.4713541666666667,-0.5078125,-0.4752604166666667,0.39453125]","[0.3229166666666667,-0.10677083333333333,0.3424479166666667,-0.4466145833333333]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[0.7665999999940425,1.7165999999940311,2.933199999995523,4.999799999997009]","[""blk3"",""blk2"",""blk1""]","[1,1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,INC_J_BEG_016,001,2023-07-20_09h28.38.657,reverse_corsi_task,2023.1.3,Win32,60.33182504,,,,,,,,,,,,,,,,,0,0,0,0,1,
,,,,,,,,INC_J_BEG_016,001,2023-07-20_09h28.38.657,reverse_corsi_task,2023.1.3,Win32,60.33182504,"[[0.05875,-0.0575],[0.1925,-0.295],[0.62875,-0.1825],[0.03125,-0.41],[0.0675,0.07375],[0.30125,-0.0175],[-0.26625,0.235],[-0.18625,0.41125],[-0.24625,0.04375]]",main,"[0.5885416666666666,0.15625,0.028645833333333332]","[-0.12109375,-0.30078125,-0.061197916666666664]","[1,1,1]","[0,0,0]","[0,0,0]","[3.199200000003003,4.965600000001501,6.698899999998531]","[""blk2"",""blk1""]","[1,0,0]",0,0,0,0,0,1,,,,,,
,,,,,,,,INC_J_BEG_016,001,2023-07-20_09h28.38.657,reverse_corsi_task,2023.1.3,Win32,60.33182504,,,,,,,,,,,,,,,,,1,0,1,0,1,
,,,,,,,,INC_J_BEG_016,001,2023-07-20_09h28.38.657,reverse_corsi_task,2023.1.3,Win32,60.33182504,"[[-0.26625,0.235],[-0.45875,-0.3],[-0.12125,-0.12625],[0.22,0.2425],[-0.35125,0.36625],[0.16625,0.3825],[0.57875,-0.31375],[0.30125,-0.0175],[-0.285,-0.27125]]",main,"[-0.12109375,-0.2877604166666667,-0.2760416666666667,0.3294270833333333,0.3359375,0.3359375,0.3815104166666667]","[-0.12369791666666667,-0.24609375,0.24479166666666666,-0.4986979166666667,-0.4817708333333333,-0.4817708333333333,-0.44140625]","[1,1,1,1,1,1,1]","[0,0,0,0,0,0,0]","[0,0,0,0,0,0,0]","[0.4328000000044767,1.883100000001491,2.8332000000029893,4.049700000002986,4.899600000001499,5.733100000001485,6.616300000004458]","[""blk3"",""blk9"",""blk1""]","[1,1,0,0]",0,0,0,0,0,1,,,,,,2
,,,,,,,,INC_J_BEG_016,001,2023-07-20_09h28.38.657,reverse_corsi_task,2023.1.3,Win32,60.33182504,,,,,,,,,,,,,,,,,2,0,2,0,1,
,,,,,,,,INC_J_BEG_016,001,2023-07-20_09h28.38.657,reverse_corsi_task,2023.1.3,Win32,60.33182504,,,,,,,,,,,,,,,,,,,,,,
