key_resp.keys,key_resp.rt,key_resp.duration,instruct_loop.thisRepN,instruct_loop.thisTrialN,instruct_loop.thisN,instruct_loop.thisIndex,instruct_loop.ran,participant*,session,date,expName,psychopyVersion,OS,frameRate,positions,trial_type,corsi_mouse.x,corsi_mouse.y,corsi_mouse.leftButton,corsi_mouse.midButton,corsi_mouse.rightButton,corsi_mouse.time,corsi_mouse.clicked_name,correct_list,corsi_correct,repeat_loop.thisRepN,repeat_loop.thisTrialN,repeat_loop.thisN,repeat_loop.thisIndex,repeat_loop.ran,corsi_trials.thisRepN,corsi_trials.thisTrialN,corsi_trials.thisN,corsi_trials.thisIndex,corsi_trials.ran,final_corsi_span
space,25.1562,,0,0,0,0,1,INC_J_BEG_01,001,2023-07-20_09h12.15.074,reverse_corsi_task,2023.1.3,Win32,4.61529231,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,INC_J_BEG_01,001,2023-07-20_09h12.15.074,reverse_corsi_task,2023.1.3,Win32,4.61529231,"[[0.6375,0.27375],[-0.18625,0.41125],[-0.26625,0.235],[0.28875,0.39875],[0.365,-0.27625],[-0.4075,0.11875],[0.4625,0.35875],[-0.68625,-0.225],[-0.01125,-0.295]]",practice,"[0.6211312700106724,0.6211312700106724,-0.17395944503735325,0.47385272145144075]","[0.28014941302027746,0.28014941302027746,0.40608324439701177,-0.4487726787620064]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[39.54130000000032,40.1789000000004,43.6263000000003,47.07990000000041]","[""blk1"",""blk1"",""blk2""]","[0,0]",0,0,0,0,0,1,,,,,,
,,,,,,,,INC_J_BEG_01,001,2023-07-20_09h12.15.074,reverse_corsi_task,2023.1.3,Win32,4.61529231,,,,,,,,,,,,,,,,,0,0,0,0,1,
,,,,,,,,INC_J_BEG_01,001,2023-07-20_09h12.15.074,reverse_corsi_task,2023.1.3,Win32,4.61529231,"[[0.16625,0.3825],[0.30125,-0.0175],[-0.6025,0.0725],[-0.68625,-0.225],[-0.0225,0.395],[-0.12125,-0.12625],[-0.09875,0.065],[-0.485,0.34625],[-0.4075,0.11875]]",practice,"[-0.39444444444444443,0.275,0.35555555555555557,0.36018518518518516,0.3611111111111111,0.40185185185185185,0.4439701173959445]","[0.1175925925925926,-0.009259259259259259,-0.38055555555555554,-0.3768518518518518,-0.3768518518518518,-0.37037037037037035,-0.4594450373532551]","[1,1,1,1,1,1,1]","[0,0,0,0,0,0,0]","[0,0,0,0,0,0,0]","[2.7646999999997206,6.425599999999633,10.108599999999626,12.078599999999653,12.569399999999916,17.028500000000008,21.20550000000003]","[""blk9"",""blk2""]","[0,0]",0,0,0,0,0,1,,,,,,
,,,,,,,,INC_J_BEG_01,001,2023-07-20_09h12.15.074,reverse_corsi_task,2023.1.3,Win32,4.61529231,,,,,,,,,,,,,,,,,1,0,1,0,1,
,,,,,,,,INC_J_BEG_01,001,2023-07-20_09h12.15.074,reverse_corsi_task,2023.1.3,Win32,4.61529231,"[[-0.45875,-0.3],[0.25625,0.0975],[-0.485,0.34625],[0.0675,0.07375],[0.03125,-0.41],[-0.3575,-0.05625],[-0.01875,0.235],[0.365,-0.27625],[0.6375,0.27375]]",practice,"[-0.47385272145144075,0.23692636072572038,-0.4599786552828175,0.4034151547491996]","[0.3409818569903949,0.10618996798292422,-0.2865528281750267,-0.4402347918890075]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[3.3818999999998596,6.119599999999593,8.452699999999709,11.862199999999689]","[""blk3"",""blk2"",""blk1""]","[1,1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,INC_J_BEG_01,001,2023-07-20_09h12.15.074,reverse_corsi_task,2023.1.3,Win32,4.61529231,,,,,,,,,,,,,,,,,0,0,0,0,1,
,,,,,,,,INC_J_BEG_01,001,2023-07-20_09h12.15.074,reverse_corsi_task,2023.1.3,Win32,4.61529231,"[[-0.35125,0.36625],[0.365,-0.27625],[0.28875,0.39875],[-0.09875,0.065],[0.4625,0.35875],[0.1925,-0.295],[0.62875,-0.1825],[-0.68625,-0.225],[-0.16125,-0.28]]",practice,"[0.2934898612593383,0.37459978655282816,-0.3447171824973319,0.4034151547491996]","[0.403948772678762,-0.291889007470651,0.3633938100320171,-0.46905016008537886]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[2.9710000000000036,4.4616000000000895,6.205899999999872,10.447000000000003]","[""blk3"",""blk2"",""blk1""]","[1,1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,INC_J_BEG_01,001,2023-07-20_09h12.15.074,reverse_corsi_task,2023.1.3,Win32,4.61529231,,,,,,,,,,,,,,,,,1,0,1,0,1,
space,8.7094,,0,0,0,0,1,INC_J_BEG_01,001,2023-07-20_09h12.15.074,reverse_corsi_task,2023.1.3,Win32,4.61529231,,,,,,,,,,,,,,,,,,,,,,
