key_resp.keys,key_resp.rt,key_resp.duration,instruct_loop.thisRepN,instruct_loop.thisTrialN,instruct_loop.thisN,instruct_loop.thisIndex,instruct_loop.ran,participant*,session,date,expName,psychopyVersion,OS,frameRate,positions,trial_type,corsi_mouse.x,corsi_mouse.y,corsi_mouse.leftButton,corsi_mouse.midButton,corsi_mouse.rightButton,corsi_mouse.time,corsi_mouse.clicked_name,correct_list,corsi_correct,repeat_loop.thisRepN,repeat_loop.thisTrialN,repeat_loop.thisN,repeat_loop.thisIndex,repeat_loop.ran,corsi_trials.thisRepN,corsi_trials.thisTrialN,corsi_trials.thisN,corsi_trials.thisIndex,corsi_trials.ran,final_corsi_span
space,225.5911,,0,0,0,0,1,ADV_EN_16,001,2023-09-03_17h46.23.680,reverse_corsi_task,2023.1.3,Win32,59.95922773,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,ADV_EN_16,001,2023-09-03_17h46.23.680,reverse_corsi_task,2023.1.3,Win32,59.95922773,"[[-0.68625,-0.225],[-0.35125,0.36625],[0.6375,0.27375],[-0.4075,0.11875],[-0.24625,0.04375],[0.25625,0.0975],[-0.0225,0.395],[0.1925,-0.295],[0.4625,0.35875]]",practice,"[-0.3684895833333333,-0.69140625,0.3359375,0.32421875]","[0.37109375,-0.22135416666666666,-0.4986979166666667,-0.4296875]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[3.132599999999627,4.614199999999755,6.113899999999944,6.897500000000036]","[""blk2"",""blk1""]","[1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,ADV_EN_16,001,2023-09-03_17h46.23.680,reverse_corsi_task,2023.1.3,Win32,59.95922773,,,,,,,,,,,,,,,,,0,0,0,0,1,
,,,,,,,,ADV_EN_16,001,2023-09-03_17h46.23.680,reverse_corsi_task,2023.1.3,Win32,59.95922773,"[[0.6375,0.27375],[0.22,0.2425],[-0.0225,0.395],[0.4125,-0.1325],[0.03125,-0.41],[-0.18625,0.41125],[-0.45875,-0.3],[0.19375,-0.17125],[-0.485,0.34625]]",practice,"[0.23177083333333334,0.6067708333333334,0.3880208333333333]","[0.20572916666666666,0.24088541666666666,-0.4739583333333333]","[1,1,1]","[0,0,0]","[0,0,0]","[2.1490999999996347,3.198599999999601,4.398699999999735]","[""blk2"",""blk1""]","[1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,ADV_EN_16,001,2023-09-03_17h46.23.680,reverse_corsi_task,2023.1.3,Win32,59.95922773,,,,,,,,,,,,,,,,,1,0,1,0,1,
,,,,,,,,ADV_EN_16,001,2023-09-03_17h46.23.680,reverse_corsi_task,2023.1.3,Win32,59.95922773,"[[-0.3575,-0.05625],[-0.485,0.34625],[0.0675,0.07375],[-0.12125,-0.12625],[0.03125,-0.41],[0.62875,-0.1825],[0.6375,0.27375],[0.30125,-0.0175],[-0.09875,0.065]]",practice,"[0.03125,-0.4440104166666667,-0.3697916666666667,0.3984375]","[0.08203125,0.36328125,-0.09765625,-0.4388020833333333]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[0.8151000000000863,1.8147999999998206,2.731600000000128,4.014999999999986]","[""blk3"",""blk2"",""blk1""]","[1,1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,ADV_EN_16,001,2023-09-03_17h46.23.680,reverse_corsi_task,2023.1.3,Win32,59.95922773,,,,,,,,,,,,,,,,,0,0,0,0,1,
,,,,,,,,ADV_EN_16,001,2023-09-03_17h46.23.680,reverse_corsi_task,2023.1.3,Win32,59.95922773,"[[0.30125,-0.0175],[0.4625,0.35875],[0.28875,0.39875],[-0.6025,0.0725],[0.05875,-0.0575],[-0.55125,-0.13375],[-0.485,0.34625],[0.1925,-0.295],[-0.35125,0.36625]]",practice,"[0.2721354166666667,0.43359375,0.2786458333333333,0.3203125]","[0.40234375,0.3736979166666667,-0.010416666666666666,-0.4505208333333333]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[1.1822000000001935,1.88310000000007,3.065499999999986,3.9993000000002894]","[""blk3"",""blk2"",""blk1""]","[1,1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,ADV_EN_16,001,2023-09-03_17h46.23.680,reverse_corsi_task,2023.1.3,Win32,59.95922773,,,,,,,,,,,,,,,,,1,0,1,0,1,
space,0.661,,0,0,0,0,1,ADV_EN_16,001,2023-09-03_17h46.23.680,reverse_corsi_task,2023.1.3,Win32,59.95922773,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,ADV_EN_16,001,2023-09-03_17h46.23.680,reverse_corsi_task,2023.1.3,Win32,59.95922773,"[[-0.01875,0.235],[0.4625,0.35875],[0.30125,-0.0175],[0.365,-0.27625],[-0.01125,-0.295],[-0.12125,-0.12625],[-0.45875,-0.3],[-0.675,0.29875],[-0.24625,0.04375]]",main,"[0.30078125,0.4609375,-0.0390625,0.3385416666666667]","[-0.041666666666666664,0.3528645833333333,0.24609375,-0.4752604166666667]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[0.647600000000125,1.680499999999995,2.5973999999999364,3.664800000000298]","[""blk3"",""blk2"",""blk1""]","[1,1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,ADV_EN_16,001,2023-09-03_17h46.23.680,reverse_corsi_task,2023.1.3,Win32,59.95922773,,,,,,,,,,,,,,,,,0,0,0,0,1,
,,,,,,,,ADV_EN_16,001,2023-09-03_17h46.23.680,reverse_corsi_task,2023.1.3,Win32,59.95922773,"[[-0.16125,-0.28],[-0.68625,-0.225],[-0.285,-0.27125],[0.19375,-0.17125],[-0.55125,-0.13375],[-0.35125,0.36625],[0.16625,0.3825],[0.25625,0.0975],[0.57875,-0.31375]]",main,"[-0.6627604166666666,-0.6627604166666666,-0.6627604166666666,-0.2955729166666667,-0.15494791666666666,0.3125]","[-0.2265625,-0.2265625,-0.2265625,-0.24479166666666666,-0.27734375,-0.4296875]","[1,1,1,1,1,1]","[0,0,0,0,0,0]","[0,0,0,0,0,0]","[1.431299999999851,2.314899999999909,2.9646000000001322,4.064600000000098,4.697899999999947,5.697799999999802]","[""blk2"",""blk2"",""blk2"",""blk3"",""blk1""]","[1,0,0]",0,0,0,0,0,1,,,,,,
,,,,,,,,ADV_EN_16,001,2023-09-03_17h46.23.680,reverse_corsi_task,2023.1.3,Win32,59.95922773,,,,,,,,,,,,,,,,,1,0,1,0,1,
,,,,,,,,ADV_EN_16,001,2023-09-03_17h46.23.680,reverse_corsi_task,2023.1.3,Win32,59.95922773,"[[-0.35125,0.36625],[0.05875,-0.0575],[-0.45875,-0.3],[0.57875,-0.31375],[-0.26625,0.235],[-0.24625,0.04375],[-0.285,-0.27125],[-0.4075,0.11875],[0.16625,0.3825]]",main,"[-0.4153645833333333,0.041666666666666664,-0.3971354166666667,0.3828125]","[-0.2890625,-0.04296875,0.35546875,-0.4244791666666667]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[1.6324999999999932,2.715700000000197,3.598899999999901,4.6825000000000045]","[""blk3"",""blk2"",""blk1""]","[1,1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,ADV_EN_16,001,2023-09-03_17h46.23.680,reverse_corsi_task,2023.1.3,Win32,59.95922773,,,,,,,,,,,,,,,,,2,0,2,0,1,
,,,,,,,,ADV_EN_16,001,2023-09-03_17h46.23.680,reverse_corsi_task,2023.1.3,Win32,59.95922773,"[[0.1925,-0.295],[-0.68625,-0.225],[0.30125,-0.0175],[-0.16125,-0.28],[0.54,0.03625],[-0.35125,0.36625],[0.19375,-0.17125],[-0.6025,0.0725],[-0.01125,-0.295]]",main,"[-0.15885416666666666,0.3385416666666667,-0.6848958333333334,0.20442708333333334,0.3606770833333333]","[-0.29296875,-0.057291666666666664,-0.21875,-0.296875,-0.4479166666666667]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[2.3142000000001985,3.464100000000087,4.647300000000314,5.530600000000106,6.3139000000003875]","[""blk4"",""blk3"",""blk2"",""blk1""]","[1,1,1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,ADV_EN_16,001,2023-09-03_17h46.23.680,reverse_corsi_task,2023.1.3,Win32,59.95922773,,,,,,,,,,,,,,,,,0,0,0,0,1,
,,,,,,,,ADV_EN_16,001,2023-09-03_17h46.23.680,reverse_corsi_task,2023.1.3,Win32,59.95922773,"[[-0.4075,0.11875],[0.45375,0.175],[-0.01875,0.235],[0.05875,-0.0575],[-0.55125,-0.13375],[0.03125,-0.41],[-0.01125,-0.295],[0.4625,0.35875],[0.1925,-0.295]]",main,"[0.053385416666666664,0,0.0026041666666666665,0.4986979166666667,-0.4231770833333333,0.3645833333333333]","[-0.052083333333333336,0.18359375,0.21354166666666666,0.22265625,0.13151041666666666,-0.44921875]","[1,1,1,1,1,1]","[0,0,0,0,0,0]","[0,0,0,0,0,0]","[1.7816999999997734,2.53229999999985,3.1321999999997274,3.948599999999658,4.931500000000028,5.948299999999847]","[""blk4"",""blk3"",""blk2"",""blk1""]","[1,1,1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,ADV_EN_16,001,2023-09-03_17h46.23.680,reverse_corsi_task,2023.1.3,Win32,59.95922773,"[[0.62875,-0.1825],[-0.4075,0.11875],[0.30125,-0.0175],[0.19375,-0.17125],[-0.45875,-0.3],[-0.0225,0.395],[0.365,-0.27625],[-0.01875,0.235],[-0.16125,-0.28]]",main,"[-0.4427083333333333,0.20052083333333334,0.3151041666666667,-0.4231770833333333,0.6341145833333334,0.3984375]","[-0.3229166666666667,-0.12630208333333334,-0.010416666666666666,0.10807291666666667,-0.21484375,-0.43359375]","[1,1,1,1,1,1]","[0,0,0,0,0,0]","[0,0,0,0,0,0]","[0.4980999999996243,1.481199999999717,2.031099999999583,2.9645999999996206,4.114599999999598,5.197799999999802]","[""blk5"",""blk4"",""blk3"",""blk2"",""blk1""]","[1,1,1,1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,ADV_EN_16,001,2023-09-03_17h46.23.680,reverse_corsi_task,2023.1.3,Win32,59.95922773,,,,,,,,,,,,,,,,,0,0,0,0,1,
,,,,,,,,ADV_EN_16,001,2023-09-03_17h46.23.680,reverse_corsi_task,2023.1.3,Win32,59.95922773,"[[0.05875,-0.0575],[0.19375,-0.17125],[0.57875,-0.31375],[0.54,0.03625],[0.0675,0.07375],[0.28875,0.39875],[-0.4075,0.11875],[-0.26625,0.235],[-0.35125,0.36625]]",main,"[0.08854166666666667,0.53125,0.5598958333333334,0.044270833333333336,0.17708333333333334,0.47265625]","[0.0703125,0.0703125,-0.3268229166666667,-0.07421875,-0.13541666666666666,-0.4375]","[1,1,1,1,1,1]","[0,0,0,0,0,0]","[0,0,0,0,0,0]","[0.6826000000000931,1.5989999999999895,2.483000000000004,3.3826000000000818,4.048800000000313,4.965400000000386]","[""blk5"",""blk4"",""blk3"",""blk1"",""blk2""]","[0,0,1,1,1]",0,0,0,0,0,1,,,,,,
,,,,,,,,ADV_EN_16,001,2023-09-03_17h46.23.680,reverse_corsi_task,2023.1.3,Win32,59.95922773,,,"[0.09244791666666667,0.5833333333333334,0.5559895833333334,0.17057291666666666,0.06901041666666667,0.3984375]","[0.06380208333333333,0.052083333333333336,-0.3125,-0.15364583333333334,-0.02734375,-0.4309895833333333]","[1,1,1,1,1,1]","[0,0,0,0,0,0]","[0,0,0,0,0,0]","[0.7501000000000886,1.8317000000001826,2.5814000000003716,3.848300000000279,4.39830000000029,5.214700000000221]","[""blk5"",""blk4"",""blk3"",""blk2"",""blk1""]","[1,1,1,1,1]",1,1,0,1,0,1,,,,,,
,,,,,,,,ADV_EN_16,001,2023-09-03_17h46.23.680,reverse_corsi_task,2023.1.3,Win32,59.95922773,"[[0.54,0.03625],[-0.12125,-0.12625],[-0.16125,-0.28],[0.1925,-0.295],[-0.01125,-0.295],[-0.01875,0.235],[-0.18625,0.41125],[-0.4075,0.11875],[0.19375,-0.17125]]",main,"[-0.022135416666666668,-0.028645833333333332,-0.024739583333333332,0.19921875,-0.1640625,-0.12630208333333334,0.5572916666666666,0.3776041666666667]","[0.2109375,-0.23567708333333334,-0.265625,-0.2838541666666667,-0.2734375,-0.12239583333333333,0.040364583333333336,-0.4544270833333333]","[1,1,1,1,1,1,1,1]","[0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0]","[0.41520000000019763,1.1480000000000246,1.9317000000002054,2.631900000000371,3.3983000000002903,3.948500000000024,4.798600000000079,5.697900000000402]","[""blk6"",""blk5"",""blk4"",""blk3"",""blk2"",""blk1""]","[1,1,1,1,1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,ADV_EN_16,001,2023-09-03_17h46.23.680,reverse_corsi_task,2023.1.3,Win32,59.95922773,,,,,,,,,,,,,,,,,0,0,0,0,1,
,,,,,,,,ADV_EN_16,001,2023-09-03_17h46.23.680,reverse_corsi_task,2023.1.3,Win32,59.95922773,"[[-0.12125,-0.12625],[-0.09875,0.065],[0.16625,0.3825],[-0.55125,-0.13375],[0.1925,-0.295],[0.54,0.03625],[-0.485,0.34625],[-0.68625,-0.225],[-0.6025,0.0725]]",main,"[0.546875,0.24739583333333334,0.19270833333333334,-0.5494791666666666,0.10807291666666667,0.13932291666666666,-0.0859375,-0.14713541666666666,0.3723958333333333]","[0.01953125,-0.2877604166666667,-0.2734375,-0.11979166666666667,0.3645833333333333,0.3684895833333333,0.06770833333333333,-0.14453125,-0.4361979166666667]","[1,1,1,1,1,1,1,1,1]","[0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0]","[1.197700000000225,2.164000000000044,2.88089999999994,4.164100000000133,5.180899999999951,5.897299999999859,6.897000000000048,7.530600000000106,8.430500000000052]","[""blk6"",""blk5"",""blk4"",""blk3"",""blk2"",""blk1""]","[1,1,1,1,1,1]",1,0,0,0,0,1,,,,,,
,,,,,,,,ADV_EN_16,001,2023-09-03_17h46.23.680,reverse_corsi_task,2023.1.3,Win32,59.95922773,"[[-0.675,0.29875],[-0.3575,-0.05625],[0.28875,0.39875],[0.22,0.2425],[0.19375,-0.17125],[0.30125,-0.0175],[0.0675,0.07375],[0.05875,-0.0575],[-0.4075,0.11875]]",main,"[0.0625,0.3229166666666667,0.2265625,0.2747395833333333,0.22916666666666666,-0.6809895833333334,-0.3216145833333333,0.3919270833333333,0.3463541666666667,0.3463541666666667,0.3463541666666667]","[0.055989583333333336,-0.0625,-0.16276041666666666,0.3658854166666667,0.28515625,0.3424479166666667,-0.07942708333333333,-0.48046875,-0.4231770833333333,-0.4231770833333333,-0.4231770833333333]","[1,1,1,1,1,1,1,1,1,1,1]","[0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0]","[0.6154999999999973,1.5152999999997974,2.1485999999996466,3.315499999999986,3.865599999999631,4.848500000000001,5.5316999999997165,6.531499999999994,7.5666999999997415,8.148500000000013,8.681699999999694]","[""blk7"",""blk6"",""blk5"",""blk3"",""blk4"",""blk1"",""blk2""]","[0,0,0,0,1,1,1]",0,0,0,0,0,1,,,,,,
