"trial_type","trial_index","time_elapsed","internal_node_id","userID","sessionType","success","rt","responses","stage","stimulus","key_press","sequence","recall","sequence_last_digits","digit","correct"
"pavlovia","0","4","0.0-0.0","L2SPAN_2023_42","PRE","","","","","","","","","","",""
"fullscreen","1","11845","0.0-1.0","L2SPAN_2023_42","PRE","true","","","","","","","","","",""
"survey-html-form","2","19664","0.0-2.0","L2SPAN_2023_42","PRE","","7145.600000143051","{""userID"":""L2SPAN_2023_42"",""type"":""PRE""}","userID","","","","","","",""
"html-keyboard-response","3","34061","0.0-3.0","L2SPAN_2023_42","PRE","","13727.100000143051","","","<p>Welcome to this task.</p>			<p>You will see a set of numbers, presented one at a time.<br/>			You need to pay attention to the numbers in the list and their order.<br/>			The list will end abruptly at any time. You will be told to enter the LAST X number of digits.</p>			<p>[Press SPACE to practice]</p>","32","","","","",""
"html-keyboard-response","4","34879","0.0-4.0","L2SPAN_2023_42","PRE","","null","","fixation cross","<div class='stimulus'>+</div>","null","","","","",""
"html-keyboard-response","5","36683","0.0-5.0","L2SPAN_2023_42","PRE","","null","","practice display digit","<div class=""stimulus"">9</div>","null","9,8,3","","","",""
"html-keyboard-response","6","38482","0.0-6.0","L2SPAN_2023_42","PRE","","null","","practice display digit","<div class=""stimulus"">8</div>","null","9,8,3","","","",""
"html-keyboard-response","7","40289","0.0-7.0","L2SPAN_2023_42","PRE","","null","","practice display digit","<div class=""stimulus"">3</div>","null","9,8,3","","","",""
"survey-html-form-autofocus","8","45160","0.0-8.0","L2SPAN_2023_42","PRE","","4192.200000047684","{""recall"":""83""}","practice recall","","","983","","83","",""
"html-keyboard-response","9","47286","0.0-9.0","L2SPAN_2023_42","PRE","","1460.2000000476837","","","<span class='correct'>Perfect!</span><br/>Press SPACE to continue.","32","","","","",""
"html-keyboard-response","10","48107","0.0-10.0","L2SPAN_2023_42","PRE","","null","","fixation cross","<div class='stimulus'>+</div>","null","","","","",""
"html-keyboard-response","11","49915","0.0-11.0","L2SPAN_2023_42","PRE","","null","","practice display digit","<div class=""stimulus"">4</div>","null","4,8,2,1,9","","","",""
"html-keyboard-response","12","51719","0.0-12.0","L2SPAN_2023_42","PRE","","null","","practice display digit","<div class=""stimulus"">8</div>","null","4,8,2,1,9","","","",""
"html-keyboard-response","13","53523","0.0-13.0","L2SPAN_2023_42","PRE","","null","","practice display digit","<div class=""stimulus"">2</div>","null","4,8,2,1,9","","","",""
